Article Title,Authors,Article URL,Author Information
314: ACCURACY OF OFF-LABEL USE OF BLOOD GLUCOSE METER IN THE CRITICAL CARE POPULATION,"Stewart, Amy1; Seibert, Karen2; Villines, Dana1; Saeedi, Joel1; Chaiban, Joumana1; Yasmeen, Tahira1; Ries, Michael1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/314__accuracy_of_off_label_use_of_blood_glucose.281.aspx,"1Advocate Health Care, Chicago, IL
2Advocate Health Care, Oak Brook, IL"
315: EVALUATION OF A PROTOCOL-DRIVEN APPROACH FOR THE MANAGEMENT OF DKA IN THE INTENSIVE CARE UNIT,"Forstall, John1; Cirino, Daniel1; Garcia, Kristin2; Bowman, Charles2; Wagner, Jamie2; Brewer, Michael1; Wilhelm, Andrew1; Artman, Katherine1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/315__evaluation_of_a_protocol_driven_approach_for.282.aspx,"1University of Mississippi Medical Center, Jackson, MS
2University of Mississippi School of Pharmacy, Jackson, MS"
316: TRIGLYCERIDE LEVELS IN CRITICALLY ILL PATIENTS ON PROPOFOL AND INSULIN: A DESCRIPTIVE ANALYSIS,"Peppard, Sarah1; Parks, Ann1; Patel, Jayshil2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/316__triglyceride_levels_in_critically_ill.283.aspx,"1Concordia University Wisconsin, Mequon, WI
2Medical College of Wisconsin, Milwaukee, WI"
317: EVALUATION OF THE USE OF SITAGLIPTIN FOR INSULIN RESISTANCE IN BURN PATIENTS,"Pruskowski, Kaitlin1; Shields, Beth2; Ainsworth, Craig1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/317__evaluation_of_the_use_of_sitagliptin_for.284.aspx,"1San Antonio, TX
2US Army Institute of Surgical Research, JBSA Fort Sam H, TX"
318: RISK FACTORS FOR DIABETIC KETOACIDOSIS TREATMENT FAILURE IN MEDICALLY CRITICALLY ILL PATIENTS,"Bastin, Melissa Thompson1; Zhu, Mengqian2; McCleary, Emily3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/318__risk_factors_for_diabetic_ketoacidosis.285.aspx,"1University of Kentucky HealthCare, Wilmore, KY
2University of Kentucky, Lexington, KY
3University of Kentucky HealthCare, Lexington, KY"
319: MEDICATION USE EVALUATION OF INTRAVENOUS LEVOTHYROXINE AT A 591- BED TEACHING HOSPITAL,"Chen, Mandy1; Wang, Shan1; Hanna, Adel2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/319__medication_use_evaluation_of_intravenous.286.aspx,"1Mineola, NY
2NYU Winthrop Hospital, Mineola, NY"
320: EVALUATION OF INSULIN GLARGINE EARLY ADMINISTRATION IN THE ACUTE MANAGEMENT OF DIABETIC KETOACIDOSIS,"Mohamed, Adham1; Ploetz, Jeannette1; Hamarshi, Majdi1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/320__evaluation_of_insulin_glargine_early.287.aspx,"1Saint Luke’s Hospital of Kansas City, Kansas City, MO"
321: RELATIONSHIP BETWEEN GLUCOSE TIME IN RANGE IN DIABETIC AND NONDIABETIC PATIENTS AND MORTALITY,"Ammar, Mahmoud1; Ammar, Abdalla1; Deshpande, Ranjit2; Band, Matthew1; Akhtar, Shamsuddin2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/321__relationship_between_glucose_time_in_range_in.288.aspx,"1Yale-New Haven Hospital, New Haven, CT
2Yale School of Medicine, New Haven, CT"
322: EVALUATION OF CLINICAL PREDICTORS LEADING TO RAPID RESOLUTION OF DIABETIC KETOACIDOSIS IN ADULTS,"Hochstetler, Alexis1; Ferreira, Jason2; Aaronson, Patrick3; Palfrey, William4; Heiner, Kristen5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/322__evaluation_of_clinical_predictors_leading_to.289.aspx,"1UF Health Jacksonville, Tampa, FL
2University of Florida Jacksonville, Jacksonville, FL
3UF Health Jacksonville, Jacksonville, FL
4University of Florida, Jacksonville, FL
5UF Health Jacksonville, Jacksonville, FL"
323: DIABETES INSIPIDUS IN CHECKPOINT INHIBITOR TREATMENT AND ACUTE MYELOID LEUKEMIA,"Grami, Zacharia1,,2; Manjappachar, Nirmala2; Reddy, Dereddi Raja3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/323__diabetes_insipidus_in_checkpoint_inhibitor.290.aspx,"1McGovern Medical School, Houston, TX
2MD Anderson Cancer Care Center, Houston, TX
3MD Anderson Cancer Care Center, Missouri City, TX"
324: RAPIDLY EXPANDING THYROID MASS CAUSING ACUTE TRACHEAL COMPRESSION AND STRIDOR,"DeGrande, Sean1; Aggarwal, Avneep1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/324__rapidly_expanding_thyroid_mass_causing_acute.291.aspx,"1Cleveland Clinic, Cleveland, OH"
325: A CASE OF METFORMIN TOXICITY CAUSING REFRACTORY LACTIC ACIDOSIS TREATED WITH HIGH-DOSE THIAMINE,"Arabiat, Mohammad1,,2,,3; Amass, Timothy1,,2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/325__a_case_of_metformin_toxicity_causing.292.aspx,"1Brown University, Providence, RI
2The Miriam Hospital, Providence, RI
3Rhode Island Hospital, Providence, RI"
326: SEVERE EUGLYCEMIC KETOACIDOSIS IN NON-INSULIN-DEPENDENT DIABETES,"Chalmers, Sarah1; De Moraes, Alice Gallo2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/326__severe_euglycemic_ketoacidosis_in.293.aspx,"1Rochester, MN
2Mayo Clinic Department of Anesthesiology, Rochester, MN"
327: SEPSIS AND THYROID STORM IN PATIENT WITH METHIMAZOLE-INDUCED AGRANULOCYTOSIS: THERAPEUTIC CHALLENGE,"Nagarajan, Vaishnavi1; Pleasant-Griffin, Latawnya2; Powell, Erin3; Krishna, Ashwin2; Shenoi, Asha1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/327__sepsis_and_thyroid_storm_in_patient_with.294.aspx,"1University of Kentucky, Lexington, KY
2University of Kentucky College of Medicine, Lexington, KY
3Lexington, KY"
328: RACIAL AND SOCIOECONOMIC DISPARITIES IN ADMISSIONS FOR DKA AMONG CHILDREN WITH TYPE 1 DIABETES,"Maxwell, Andrea1; Yayah Jones, Nana-Hawa2; Taylor, Stuart2; Kichler, Jessica2; Corathers, Sarah2; Riley, Carley3; Beck, Andrew4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/328__racial_and_socioeconomic_disparities_in.295.aspx,"1Cincinnati, OH
2Cincinnati Children’s Medical Center, Cincinnati, OH
3Cincinnati Children’s Hospital, Cincinnati, OH
4CCHMC, Cincinnati, OH"
329: EVALUATION OF PEAK SERUM CORTISOL AFTER LOW-DOSE ACTH STIMULATION TEST IN CRITICALLY ILL CHILDREN,"Johnson, Stephanie1; Mancarella, Taryn1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/329__evaluation_of_peak_serum_cortisol_after.296.aspx,"1Norton Children’s Hospital, Louisville, KY"
330: STANDARDIZED PROTOCOL FOR DIAGNOSIS AND MANAGEMENT OF DIABETES INSIPIDUS IN NEUROSURGICAL PATIENTS,"Schaller, Alexandra1; Mak, Daniel1; Lahoti, Amit1; Storgion, Stephanie1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/330__standardized_protocol_for_diagnosis_and.297.aspx,"1Le Bonheur Children’s Hospital, Memphis, TN"
"331: MORBIDITY AND MORTALITY IN CRITICALLY ILL CHILDREN, PART 2: DETAILS DERIVED FROM INDIVIDUAL PATIENTS","Meert, Kathleen1; Banks, Russell2; Holubkov, Richard2; Pollack, Murray3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/331__morbidity_and_mortality_in_critically_ill.298.aspx,"1Children’s Hospital of Michigan, Detroit, MI
2University of Utah, Salt Lake City, UT
3Washington, DC
4National Institutes of Health, Bethesda, MD"
332: EPIDEMIOLOGY OF EARLY VERSUS LATE DEATHS IN HOSPITALIZED CHILDREN IN THE UNITED STATES,"Runyon, Jonathan1; Girgis, Stephen1; Kotula, John1; Martinez, Paul1; Totapally, Balagangadhar1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/332__epidemiology_of_early_versus_late_deaths_in.299.aspx,"1Nicklaus Children’s Hospital, Miami, FL"
333: TRENDS IN EPIDEMIOLOGY OF CRITICALLY ILL CHILDREN IN A LARGE NATIONAL DATABASE IN THE UNITED STATES,"Huff, Nick1; Slain, Katherine1; Clayton, Jason1; Shein, Steven1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/333__trends_in_epidemiology_of_critically_ill.300.aspx,"1Rainbow Babies & Children’s Hospital, Cleveland, OH"
"334: MORBIDITY AND MORTALITY IN CRITICALLY ILL CHILDREN, PART 1: PATHOPHYSIOLOGY AND POTENTIAL THERAPIES","Pollack, Murray1; Banks, Russell2; Holubkov, Richard2; Meert, Kathleen3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/334__morbidity_and_mortality_in_critically_ill.301.aspx,"1Children’s National Health System, Washington, DC
2University of Utah, Salt Lake City, UT
3Children’s Hospital of Michigan, Detroit, MI
4National Institutes of Health, Bethesda, MD"
335: INCIDENCE AND CHARACTERISTICS OF CENTRAL VENOUS CATHETER- RELATED THROMBOSIS IN CRITICALLY ILL INFANT,"Hodge, Danielle1; Ramesh, Sonali1; Espinoza, Elizabeth1; Bloxham, Jodi1; Karhade, Deepti Shroff2; Allareddy, Veerasathpurush3; Chegondi, Madhuradhar1; Allareddy, Veerajalandhar4; Badheka, Aditya1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/335__incidence_and_characteristics_of_central.302.aspx,"1University of Iowa Stead Family Children’s Hospital, Iowa City, IA
2University of North Carolina at Chapel Hill, Chapel Hill, NC
3University of Illinois at Chicago, Chicago, IL
4Duke University Medical Center, Durham, NC"
336: PREDICTORS OF MORTALITY IN CHILDREN EXPOSED TO INHALED NITRIC OXIDE THERAPY: A NOVEL NEURAL NETWORK,"Badheka, Aditya1; Karhade, Deepti Shroff2; Vijayakumar, Niranjan3; Ramesh, Sonali4; Chegondi, Madhuradhar3; Auslender, Marcelo3; Allareddy, Veerasathpurush5; Allareddy, Veerajalandhar6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/336__predictors_of_mortality_in_children_exposed.303.aspx,"1University of Iowa Hospital and Clinics, Iowa City, IA
2University of North Carolina at Chapel Hill, Chapel Hill, NC
3University of Iowa Children’s Hospital, Iowa City, IA
4University of Iowa Stead Family Children’s Hospital, Iowa City, IA
5University of Illinois at Chicago, Chicago, IL
6Duke University Medical Center, Durham, NC"
337: RISK AND AMBIGUITY TOLERANCE AFFECTS PREFERENCE FOR IMPLEMENTATION OF SEPSIS BUNDLE IMPLEMENTATION,"DiMeglio, Matthew1; Schreiber, Jim2; Rai, Karima3; Laudanski, Krzysztof4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/337__risk_and_ambiguity_tolerance_affects.304.aspx,"1Philadelphia, PA
2Duquesne University, Pittsburgh, PA
3Drexel University, Philadelphia, PA
4University of Pennsylvania, Philadelphia, PA"
338: PROLONGED MECHANICAL VENTILATION IN SAUDI ARABIA: 2019 PREVALENCE SURVEY,"Alahmari, Mohammed1,,2; Alajmi, Rawan2; Alsubhi, Njood2; Alghufaily, Noora2; Alsomali, Amal2; Ghazwani, Abdullah2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/338__prolonged_mechanical_ventilation_in_saudi.305.aspx,"1Alkhobar
2Prince Sultan Military College of Health Sciences, Dhahran, Saudi Arabia"
339: IMPACT OF SOCIAL DETERMINANTS ON PEDIATRIC PATIENT AND FAMILY OUTCOMES AFTER CRITICAL ILLNESS,"Espinoza, Jason1; Chavez, Jairo1; Goodrich, Corissa1; Pendergrast, Tricia2; Goldhar, Emily1; Srdanovic, Nina3; Derrington, Sabrina2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/339__impact_of_social_determinants_on_pediatric.306.aspx,"1Ann and Robert H Lurie Children’s Hospital, Chicago, IL
2Chicago, IL
3Northwestern/McGaw Medical Center, Chicago, IL"
340: VALIDATING A DEFINITION OF PEDIATRIC CHRONIC CRITICAL ILLNESS,"Noles, Danielle1; Spentzas, Thomas1; Shappley, Rebekah1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/340__validating_a_definition_of_pediatric_chronic.307.aspx,"1University of Tennessee Health Science Center, Memphis, TN"
341: SUCCESS OF RESPIRATORY RESCUE THERAPY IN PREVENTING REINTUBATION IN A PEDIATRIC INTENSIVE CARE UNIT,"Al-Hadidi, Ameer1; Lapkus, Morta1; Karabon, Patrick2; Naseem, Ahmed2; Akay, Begum3; Khandhar, Paras3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/341__success_of_respiratory_rescue_therapy_in.308.aspx,"1Beaumont Health, Oakland University William Beaumont School of Medicine, Royal Oak, MI
2Oakland University William Beaumont School of Medicine, Rochester, MI
3Beaumont Children’s Hospital, Oakland University William Beaumont School of Medicine, Royal Oak, MI"
343: COMPARING INTUBATION PRACTICES AND OUTCOMES AMONG PEDIATRIC EMERGENCY AND CRITICAL CARE PROVIDERS,"Capone, Christine1; Sweberg, Todd2; Emerson, Beth3; Polikoff, Lee4; Turner, David5; Adu- Darko, Michelle6; Li, Simon7; Glater-Welt, Lily8; Howell, Joy9; Nadkarni, Vinay10; Brown, Calvin III11; Donoghue, Aaron12; Krawiec, Conrad13; Nishisaki, Akira14
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/343__comparing_intubation_practices_and_outcomes.309.aspx,"1MPH, MD, Cohen Children’s Medical Center - Northwell Health, New Hyde Park, NY
2New Hyde Park, NY
3Yale University Medical Center, New Haven, CT
4Providence, RI
5Duke University Medical Center, Durham, NC
6PICU Fellow, Charlottesville, VA
7Maria Fareri Children’s Hospital, Valhalla, NY
8North Shore - LIJ Health System, New Hyde Park, NY
9New York Presbyterian Hospital - Weill Cornell Medical College, New York, NY
10University of Pennsylvania Perelman School of Medicine, Philadelphia, PA
11Brigham and Women’s Hospital, Department of Emergency Medicine, Boston, MA
12Children’s Hospital of Philadelphia, Philadelphia, PA
13Penn State Milton S. Hershey Medical Center, Hershey, PA
14The Children’s Hospital of Philadelphia, Philadelphia, PA"
344: INTUBATION PRACTICES AND OUTCOMES OF CRITICALLY ILL CHILDREN IN PEDIATRIC EMERGENCY DEPARTMENTS,"Emerson, Beth1; Capone, Christine2; Sweberg, Todd3; Polikoff, Lee4; Ikeyama, Takanari5; Nuthall, Gabrielle6; Taekema, Hester7; Glater-Welt, Lily8; Lee, Jan Hau9; Brown, Calvin III10; Donoghue, Aaron11; Shepherd, Mike12; Nadkarni, Vinay13; Nishisaki, Akira14
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/344__intubation_practices_and_outcomes_of.310.aspx,"1Yale University Medical Center, New Haven, CT
2MPH, MD, Cohen Children’s Medical Center- Northwell Health, New Hyde Park, NY
3New Hyde Park, NY
4Providence, RI
5Obu, Aichi, Japan
6Starship Children’s, Auckland, New Zealand
7Weston General hospital, Weston-super-mare, United Kingdom
8North Shore - LIJ Health System, New Hyde Park, NY
9KK Women’s and Children’s Hospital, Singapore, Singapore
10Brigham and Women’s Hospital, Department of Emergency Medicine, Boston, MA
11Children’s Hospital of Philadelphia, Philadelphia, PA
12Children’s Emergency Department, Starship Children’s Hospital,, Auckland, New Zealand
13University of Pennsylvania Perelman School of Medicine, Philadelphia, PA
14The Children’s Hospital of Philadelphia, Philadelphia, PA"
345: RACIAL DISPARITIES IN HEALTHCARE OUTCOMES IN HOSPITALIZED CHILDREN IN THE UNITED STATES,"Totapally, Balagangadhar1; Meyer, Keith2; Sachdeva, Ramesh1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/345__racial_disparities_in_healthcare_outcomes_in.311.aspx,"1Nicklaus Children’s Hospital, Miami, FL
2Nicklaus Children’s Hospital, Pinecrest, FL"
346: A SHORTER TIME HORIZON FOR VFDS AS END POINT FOR CLINICAL TRIALS IN LMI COUNTRIES: NEED OF THE HOUR,"Baranwal, Arun1; M, Praveen1; Gupta, Pramod2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/346__a_shorter_time_horizon_for_vfds_as_end_point.312.aspx,"1Postgraduate Institute of Medical Education & Research, Chandigarh
2Postgraduate Institute of Medical Education & Research, Chandigarh, Chandigarh"
347: MEDICAL BURDEN AND PEDIATRIC CHRONIC CRITICAL ILLNESS IN ECMO SURVIVORS,"Cantrell, Caleb1; Spentzas, Thomas2; Shappley, Rebekah1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/347__medical_burden_and_pediatric_chronic_critical.313.aspx,"1University of Tennessee Health Science Center, Memphis, TN
2University of Tennessee Le Bonheur Children’s Hospital, Memphis, TN"
348: TIME TO IN-HOSPITAL REHABILITATION AND DISCHARGE DISPOSITION AFTER PEDIATRIC TRAUMATIC BRAIN INJURY,"Alessi, Lauren1; MacCarthy, Matthew1; Edinger, Jason1; Jarvis, Jessica1; McDaniel, Heather1; Chrisman, Maddie1; Kubistek, Kimberly1; Golightly, Lynn1; Horvat, Christopher1; Fink, Ericka1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/348__time_to_in_hospital_rehabilitation_and.314.aspx,"1UPMC Children’s Hospital of Pittsburgh, Pittsburgh, PA"
349: VALIDITY OF PROPER SCORE IN PREDICTING UNPLANNED PICU READMISSION,"Zoham, Mojdeh Habibi1,,2; Mohamadpour, Masoud2; Yaghmai, Bahareh2; Hasani, Seyedabbas2; Sharifzadeh, Maysam2; Najafi, Zeinab4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/349__validity_of_proper_score_in_predicting.315.aspx,"1H & H Publishing, New York, NY
2Department of PICU, Children’s Medical Center, Tehran University of Medical Sciences, Tehran, Iran
3Department of PICU, Children’s Medical Center, Tehran University of Medical Sciences, Tehran, Iran"
350: SOCIOECONOMIC AND RACIAL DISPARITIES IN HEALTH OUTCOMES IN PEDIATRIC OUT-OF-HOSPITAL CARDIAC ARREST,"Orloff, Kirsten1; Lantos, Paul1; Kumar, Karan1; Hornik, Christoph1; Adagarla, Bhargav2; Zimmerman, Kanecia1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/350__socioeconomic_and_racial_disparities_in.316.aspx,"1Duke University Hospital, Durham, NC
2Duke Clinical Research Institute, Durham, NC"
351: PRISM 4-C: AN ADAPTED PRISM IV ALGORITHM FOR PEDIATRIC ONCOLOGY PATIENTS,"Leal, Priscila1; Araujo, Orlei de1; Petrilli, Antonio Sergio1; da Silva, Dafne Bourguignon1; Oliveira, Felipe1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/351__prism_4_c__an_adapted_prism_iv_algorithm_for.317.aspx,"1GRAACC/IOP, Sao Paulo, Sao Paulo"
352: HEPATIC VENO-OCCLUSIVE DISEASE IN HOSPITALIZED CHILDREN IN THE UNITED STATES,"Runyon, Jonathan1; Girgis, Stephen1; Balakumar, Niveditha1; Sendi Keshavamurthy, Prithvi Raj1; Totapally, Balagangadhar1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/352__hepatic_veno_occlusive_disease_in.318.aspx,"1Nicklaus Children’s Hospital, Miami, FL"
353: RELATIONSHIP OF A POSITIVE MICROBIOLOGIC TEST TO CLINICAL OUTCOMES IN PEDIATRIC ARDS,"Guglielmo, Mona1; Chen, Lucia1; Vangala, Sitaram1; Lim, Michelle1; Bera, Arunima1; Deshmukh, Tanaya1; Krogstad, Paul2; Sapru, Anil1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/353__relationship_of_a_positive_microbiologic_test.319.aspx,"1UCLA, Los Angeles, CA
2Mattel Children’s Hospital, UCLA, Los Angeles, CA"
354: SLEEP-WAKE DISTURBANCES IN CHILDREN SURVIVING CRITICAL CARE WITH ACQUIRED BRAIN INJURY,"Kopstick, Avi1; Williams, Cydni1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/354__sleep_wake_disturbances_in_children_surviving.320.aspx,"1Oregon Health and Science University, Portland, OR"
355: A MODEL OF NEW MORBIDITY IN THE ICU BASED ON PIM3 AND PRISM III FACTORS AND FUNCTIONAL STATUS SCORE,"Palumbo, Jamie1; Wetzel, Randall2; Soto-Campos, Gerardo1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/355__a_model_of_new_morbidity_in_the_icu_based_on.321.aspx,"1VPS, LLC, Los Angeles, CA
2Children’s Hospital of Los Angeles, Los Angeles, CA"
356: NEUROFUNCTIONAL MORBIDITY IN PEDIATRIC PATIENTS ADMITTED FOR BRONCHIOLITIS,"Pace, Elizabeth1; Molenaar, Matthew2; Kulkarni, Mandar2; Shein, Steven3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/356__neurofunctional_morbidity_in_pediatric.322.aspx,"1Cleveland, OH
2Case Western Reserve University School of Medicine, Cleveland, OH
3Rainbow Babies & Children’s Hospital, Cleveland, OH"
357: PROSPECTIVE ASSESSMENT OF NEUROFUNCTIONAL MORBIDITY AND ASSOCIATED RISK FACTORS IN PICU PATIENTS,"Pace, Elizabeth1; Slain, Katherine1; Stormorken, Anne2; Ronis, Sarah2; Shein, Steven2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/357__prospective_assessment_of_neurofunctional.323.aspx,"1Cleveland, OH
2Rainbow Babies & Children’s Hospital, Cleveland, OH"
358: SINGLE-PASS ALBUMIN DIALYSIS IN PEDIATRIC ACUTE LIVER FAILURE,"Landzberg, Elizabeth1; Alcamo, Alicia2; Fuhrman, Dana1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/358__single_pass_albumin_dialysis_in_pediatric.324.aspx,"1Children’s Hospital of Pittsburgh of UPMC, Pittsburgh, PA
2Children’s Hospital of Philadelphia, Philadelphia, PA"
359: MACHINE LEARNING FOR OUTCOME PREDICTION IN THE PEDIATRIC EMERGENCY DEPARTMENT: A ONE-YEAR FOLLOW-UP,"Spiegel, Rainer1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/359__machine_learning_for_outcome_prediction_in.325.aspx,"1BG Trauma Center, University of Tuebingen, Germany, Tuebingen"
360: IMPACT OF REINTUBATION AND USE OF RESPIRATORY RESCUE THERAPY IN THE PEDIATRIC INTENSIVE CARE UNIT,"Lapkus, Morta1; Al-Hadidi, Ameer1; Karabon, Patrick2; Naseem, Ahmed2; Khandhar, Paras3; Akay, Begum3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/360__impact_of_reintubation_and_use_of_respiratory.326.aspx,"1Beaumont Health/Oakland University William Beaumont School of Medicine, Royal Oak, MI
2Oakland University William Beaumont School of Medicine, Rochester, MI
3Beaumont Children’s Hospital, Royal Oak, MI"
361: UTILITY OF IMAGING AND EYE EXAMINATION IN SUSPECTED CASES OF CHILD ABUSE,"Krasnow, Maya1; Pinto, Neethi1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/361__utility_of_imaging_and_eye_examination_in.327.aspx,"1The University of Chicago, Chicago, IL"
362: CHARACTERIZING CRITICALLY INJURED PEDIATRIC GUNSHOT WOUND PATIENTS,"Rhine, Maya1; McQueen, Lisa2; Slidell, Mark2; Kane, Jason3; Pinto, Neethi2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/362__characterizing_critically_injured_pediatric.328.aspx,"1Chicago, IL
2The University of Chicago, Chicago, IL
3University of Chicago Medical Center Comer Children’s Hospital, Chicago, IL"
363: METABOLITES OF PEDIATRIC MULTIORGAN DYSFUNCTION SYNDROME IN THE PCCU: USING AN UNTARGETED APPROACH,"Leimanis, Mara1; Gil, Danny2; Lydic, Todd3; Kampfshulte, Andrew4; Prentice, Elizabeth1; Sanfilippo, Dominic5; Prokop, Jeremy6; Rajasekaran, Surender5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/363__metabolites_of_pediatric_multiorgan.329.aspx,"1Helen DeVos Children’s Hospital, Grand Rapids, MI
2Egelston Children’s Hospital, Atlanta, GA
3Michigan State University, Lansing, MI
4Spectrum Health, Grand Rapids
5Spectrum Health Butterworth Hospital, Grand Rapids, MI
6Department of Pediatrics and Human Development, Michigan State University, Grand Rapids, MI"
"364: DOES ONE PILL REALLY KILL? ANALYSIS OF 10,192 PRESCHOOL CHILDREN WITH HIGH-POTENCY INGESTIONS","Land, Megan1; Wetzel, Martha1; Geller, Robert1,,2,,3; Grunwell, Jocelyn1,,4
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/364__does_one_pill_really_kill__analysis_of_10,192.330.aspx","1Emory University, Atlanta, GA
2Georgia Poison Center, Atlanta, GA
3Grady Health System, Atlanta, GA
4Children’s Healthcare of Atlanta at Egleston, Atlanta, GA"
365: POST-PICU ACUTE NEUROFUNCTIONAL MORBIDITY IN CHILDREN WITH CRITICAL BRONCHIOLITIS,"Saju, Leya1; Wilson-Costello, Deanne1; Slain, Katherine1; Stormorken, Anne1; Shein, Steven1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/365__post_picu_acute_neurofunctional_morbidity_in.331.aspx,"1Rainbow Babies & Children’s Hospital, Cleveland, OH"
366: IMPACT OF PEDIATRIC CRITICAL ILLNESS AND DELIRIUM ON SHORT- AND LONG-TERM COGNITIVE FUNCTION,"Nelson, Lara1; Lane, Arianna1; Cabrales, Adriana1; Klein, Margaret1; Gold, Jeffrey1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/366__impact_of_pediatric_critical_illness_and.332.aspx,"1Children’s Hospital Los Angeles, Los Angeles, CA"
367: OUTCOMES AFTER PEDIATRIC INTENSIVE CARE: FIRST-YEAR EXPERIENCE OF A PICU FOLLOW-UP CLINIC,"Du Pont-Thibodeau, Genevieve1,,2; La, Kim-Anh1; Francois, Tine3; Gerardis, George1; Harrington, Karen1; Lacroix, Jacques1; Roumeliotis, Nadia1; Beauchamp, Miriam4; Ducharme- Crevier, Laurence5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/367__outcomes_after_pediatric_intensive_care_.333.aspx,"1Sainte-Justine University Hospital, Montreal, Canada
2Université de Montréal, Montréal, Canada
3Sainte Justine University Hospital, Montreal, Quebec
4Sainte-Justine Hospital Research Center, Montreal, Canada
5Sainte-Justine University Hospital, Montreal, Quebec"
368: RELATIONSHIP BETWEEN PATIENT WEIGHT AND HYPERTHERMIA DURING FIXED-WING TRANSPORT IN THE FLORIDA SUN,"Miller, Walter1; Sochet, Anthony2; Bingham, Ladonna3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/368__relationship_between_patient_weight_and.334.aspx,"1Seminole, FL
2Johns Hopkins All Children’s Hospital, Tierra Verde, FL
3Johns Hopkins All Children’s Hospital, Seminole, FL"
369: ICU LENGTH-OF-STAY MODELS SHOULD ACCOUNT FOR THE INTERACTION BETWEEN SURVIVAL AND PATIENT SEVERITY,"Liu, Xinggang1; Badawi, Omar2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/369__icu_length_of_stay_models_should_account_for.335.aspx,"1Baltimore, MD
2Philips Healthcare, Baltimore, MD"
370: ANALYSIS OF INDICATIONS FOR CHEMOTHERAPY ADMINISTRATION IN CANCER PATIENTS ADMITTED TO THE ICU,"Dayal, Lokesh1; Berkowitz, Justin2; Shaz, David3; Kostelecky, Natalie2; Pastores, Stephen4; Halpern, Neil5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/370__analysis_of_indications_for_chemotherapy.336.aspx,"1Sloan-Kettering Cancer Center, New York, NY
2New York, NY
3James J. Peters Veterans Affairs Medical Center, Bronx, NY
4Memorial Sloan Kettering Cancer Center, New York, NY
5Memorial Sloan-Kettering Cancer Center, New York, NY"
