year,url,orcid_id,author
2023,https://doi.org/10.1016/j.ccc.2023.02.005,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.1093/aje/kwad052,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://doi.org/10.2196/40706,0000-0002-5786-2627,Marie-Laure Charpignon
2023,https://app.dimensions.ai/details/publication/pub.pub.1169464809,0000-0002-6095-4805,Emily J Owen
2023,https://doi.org/10.1002/jac5.1897,0000-0002-6095-4805,Emily J Owen
2023,https://doi.org/10.1093/ofid/ofad500.1893,0000-0002-6095-4805,Emily J Owen
2023,https://app.dimensions.ai/details/publication/pub.pub.1164499146,0000-0002-6095-4805,Emily J Owen
2023,https://doi.org/10.1093/ajhp/zxad070,0000-0002-6095-4805,Emily J Owen
2023,https://doi.org/10.1089/sur.2023.020,0000-0002-6095-4805,Emily J Owen
2017,https://doi.org/10.1089/sur.2017.262,0000-0002-6095-4805,Emily J Owen
2023,https://doi.org/10.21203/rs.3.rs-3356125/v1,0000-0002-6238-2011,Calvin Diep
2023,https://doi.org/10.1093/jac/dkad037,0000-0002-6238-2011,Calvin Diep
2023,https://doi.org/10.1097/01.ccm.0001002416.50875.e1,0000-0002-6670-919X,Louisdon Pierre
2023,https://doi.org/10.7759/cureus.40973,0000-0002-6670-919X,Louisdon Pierre
2023,https://doi.org/10.1097/pec.0000000000002859,0000-0002-6670-919X,Louisdon Pierre
2017,https://doi.org/10.1891/1748-6254.11.3.55,0000-0002-6670-919X,Louisdon Pierre
2017,https://doi.org/10.1177/0885066617712676,0000-0002-6670-919X,Louisdon Pierre
2017,https://doi.org/10.1017/dmp.2016.152,0000-0002-6670-919X,Louisdon Pierre
2023,https://doi.org/10.1097/pcc.0000000000003279,0000-0002-6731-1546,Takaharu Karube
2023,https://doi.org/10.22489/cinc.2023.012,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.22489/cinc.2023.044,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1161/circ.148.suppl_1.17315,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1161/circ.148.suppl_1.13943,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1097/01.ccm.0001003108.23801.fc,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.4037/ajcc2023896,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1055/s-0043-1775565,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.hroo.2023.09.008,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.jelectrocard.2023.08.011,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.33424/futurum417,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.jelectrocard.2023.08.006,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.4037/ajcc2023191,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1038/s41591-023-02396-3,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.hrtlng.2023.05.012,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.hrthm.2023.03.827,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.jelectrocard.2023.03.071,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.jelectrocard.2023.03.064,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.jelectrocard.2023.03.038,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.jelectrocard.2023.03.059,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.1016/j.jelectrocard.2023.03.028,0000-0002-6862-0658,Salah Shafiq Al-Zaiti
2023,https://doi.org/10.3389/fnins.2023.1296391,0000-0002-6914-506X,Ryuichiro Kakizaki
2023,https://doi.org/10.1097/ccm.0000000000006116,0000-0002-6914-506X,Ryuichiro Kakizaki
2023,https://doi.org/10.1186/s40780-023-00294-x,0000-0002-6914-506X,Ryuichiro Kakizaki
2017,https://doi.org/10.1186/s12245-017-0145-8,0000-0002-6914-506X,Ryuichiro Kakizaki
2023,https://doi.org/10.1016/j.cma.2022.115648,0000-0002-7036-7508,Krunal Raval
2017,https://doi.org/10.1093/ofid/ofx163.016,0000-0002-7036-7508,Krunal Raval
2017,https://doi.org/10.1093/cid/ciw786,0000-0002-7036-7508,Krunal Raval
2023,https://doi.org/10.1212/wnl.0000000000202614,0000-0002-7070-4033,Madihah Hepburn
2023,https://doi.org/10.1161/svin.03.suppl_1.109,0000-0002-7070-4033,Madihah Hepburn
2023,https://doi.org/10.1016/j.jns.2023.120640,0000-0002-7070-4033,Madihah Hepburn
2023,https://doi.org/10.1111/petr.14623,0000-0002-7103-1299,Buria Naeem
2023,https://doi.org/10.21873/anticanres.16303,0000-0002-7103-1299,Buria Naeem
2017,https://doi.org/10.1542/pir.2016-0205,0000-0002-7103-1299,Buria Naeem
2017,https://app.dimensions.ai/details/publication/pub.pub.1091980504,0000-0002-7103-1299,Buria Naeem
2017,https://doi.org/10.4103/ijcm.ijcm_121_16,0000-0002-7103-1299,Buria Naeem
2023,https://doi.org/10.1093/bjs/znad092,0000-0002-7124-6281,Munenori Kusunoki
2017,https://doi.org/10.2199/jjsca.37.731,0000-0002-7124-6281,Munenori Kusunoki
2017,https://doi.org/10.1155/2017/4527597,0000-0002-7124-6281,Munenori Kusunoki
2017,https://doi.org/10.1101/181933,0000-0002-7124-6281,Munenori Kusunoki
2017,https://doi.org/10.1038/s41598-017-03980-7,0000-0002-7124-6281,Munenori Kusunoki
2017,https://doi.org/10.21767/2471-8505.100066,0000-0002-7124-6281,Munenori Kusunoki
2023,https://doi.org/10.1097/01.ccm.0001002876.29493.e1,0000-0002-7177-4631,Alyson Katz
2023,https://doi.org/10.1097/01.ccm.0000998916.37015.71,0000-0002-7177-4631,Alyson Katz
2023,https://doi.org/10.1093/ofid/ofad500.720,0000-0002-7177-4631,Alyson Katz
2023,https://doi.org/10.1111/ijlh.14207,0000-0002-7177-4631,Alyson Katz
2023,https://doi.org/10.1016/j.rpth.2023.101482,0000-0002-7177-4631,Alyson Katz
2023,https://doi.org/10.2196/preprints.53855,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1097/01.ccm.0000998400.26710.43,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1097/01.ccm.0001003620.47154.09,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1097/ccm.0000000000006132,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1186/s44201-023-00021-0,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1186/s12879-023-08745-4,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1371/journal.pgph.0002252,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1002/jac5.1856,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1371/journal.pdig.0000278,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1097/ccm.0000000000005962,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1016/j.ccc.2023.02.005,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.2147/idr.s388680,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1177/11795476221149393,0000-0002-7550-4751,Lama H Nazer
2017,https://doi.org/10.1177/1078155217709616,0000-0002-7550-4751,Lama H Nazer
2017,https://doi.org/10.4212/cjhp.v70i2.1649,0000-0002-7550-4751,Lama H Nazer
2017,https://doi.org/10.1002/jcph.914,0000-0002-7550-4751,Lama H Nazer
2023,https://doi.org/10.1016/j.ajem.2023.06.019,0000-0002-7592-2240,Heewon Yang
2023,https://doi.org/10.1016/j.ajem.2023.03.038,0000-0002-7592-2240,Heewon Yang
2023,https://doi.org/10.3346/jkms.2023.38.e18,0000-0002-7592-2240,Heewon Yang
2017,https://doi.org/10.1097/md.0000000000007881,0000-0002-7592-2240,Heewon Yang
2023,https://doi.org/10.5863/1551-6776-28.4.329,0000-0002-7606-4612,Neha Gupta
2023,https://doi.org/10.1055/s-0043-1771346,0000-0002-7606-4612,Neha Gupta
2023,https://doi.org/10.5055/jom.2023.0758,0000-0002-7606-4612,Neha Gupta
2017,https://doi.org/10.1177/2333794x17749668,0000-0002-7606-4612,Neha Gupta
2023,https://doi.org/10.1038/s41593-023-01321-8,0000-0002-7641-5427,Keiko Kunitoki
2023,https://doi.org/10.1101/2023.02.28.530498,0000-0002-7641-5427,Keiko Kunitoki
2023,https://doi.org/10.1016/j.bpsgos.2023.02.001,0000-0002-7641-5427,Keiko Kunitoki
2017,https://doi.org/10.1111/1440-1681.12874,0000-0002-7641-5427,Keiko Kunitoki
2017,https://doi.org/10.1002/hbm.23606,0000-0002-7641-5427,Keiko Kunitoki
2023,https://doi.org/10.1097/01.ccm.0001002384.28352.54,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1097/cce.0000000000001008,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1016/j.chest.2023.07.1258,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1016/j.chest.2023.07.1166,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1016/j.chest.2023.07.2541,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1016/j.chest.2023.08.019,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.4187/respcare.11100,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.4187/respcare.11157,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a5779,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a5778,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a1713,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.3389/fimmu.2023.1031336,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1177/08850666231162566,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1097/mcp.0000000000000937,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2017,https://doi.org/10.1007/978-3-319-62067-1_18,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2017,https://doi.org/10.1007/s40675-017-0094-z,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2017,https://doi.org/10.4187/respcare.05568,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2017,https://doi.org/10.1177/0885066617701413,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2017,https://doi.org/10.1016/j.chest.2017.03.023,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2017,https://doi.org/10.4187/respcare.05452,0000-0002-7822-8529,Eduardo Mireles-Cabodevila
2023,https://doi.org/10.1101/2023.12.04.570014,0000-0002-7905-2078,Chenyue Lu
2023,https://doi.org/10.1182/blood.2023020644,0000-0002-7905-2078,Chenyue Lu
2023,https://doi.org/10.1016/j.jid.2023.04.033,0000-0002-7905-2078,Chenyue Lu
2023,https://doi.org/10.1136/jcp-2022-208721,0000-0002-7905-2078,Chenyue Lu
2023,https://doi.org/10.1016/j.jaad.2022.12.048,0000-0002-7905-2078,Chenyue Lu
2023,https://doi.org/10.1101/2023.01.16.23284635,0000-0002-7905-2078,Chenyue Lu
2023,https://doi.org/10.1097/01.ccm.0001000260.81020.79,0000-0002-8109-7347,Stacy Pasciolla
2023,https://doi.org/10.1016/j.ajpe.2023.100623,0000-0002-8109-7347,Stacy Pasciolla
2023,https://doi.org/10.1002/ncp.11075,0000-0002-8109-7347,Stacy Pasciolla
2023,https://doi.org/10.1097/01.ccm.0001003036.08785.7e,0000-0002-8418-5123,Marilyn E Schallom
2023,https://doi.org/10.1097/01.naj.0000937184.96893.a7,0000-0002-8418-5123,Marilyn E Schallom
2017,https://doi.org/10.1177/1751143717740805,0000-0002-8418-5123,Marilyn E Schallom
2017,https://doi.org/10.4037/ccn2017928,0000-0002-8418-5123,Marilyn E Schallom
2017,https://doi.org/10.1016/j.ijsu.2017.03.060,0000-0002-8418-5123,Marilyn E Schallom
2023,https://doi.org/10.1136/bmjhci-2023-100782,0000-0002-8530-2520,Jen-Ting Chen
2023,https://doi.org/10.1109/tcsvt.2023.3342879,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/978-981-99-7869-4_16,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1016/j.cag.2023.10.022,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/s11042-023-17376-5,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/s00500-023-09145-1,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/978-981-99-6207-5_13,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/978-981-99-6207-5_14,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1109/tce.2023.3314537,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/s10489-023-04977-8,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1089/cmb.2023.0079,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/978-981-99-4749-2_55,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/s10489-023-04659-5,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1109/iciba56860.2023.10165560,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1109/lsp.2023.3291651,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/s40314-023-02360-4,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1117/12.2680073,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1016/j.engappai.2023.106471,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/978-3-031-33380-4_15,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/s00371-023-02889-9,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1016/j.ins.2023.119076,0000-0002-8663-9870,Ming-Yu Lu
2023,https://doi.org/10.1007/s11325-023-02839-8,0000-0002-8683-6452,Abhinav Mittal
2017,https://doi.org/10.1016/j.chest.2017.08.412,0000-0002-8683-6452,Abhinav Mittal
2017,https://doi.org/10.1016/j.chest.2017.08.276,0000-0002-8683-6452,Abhinav Mittal
2023,https://doi.org/10.1016/j.exer.2023.109736,0000-0002-8891-0417,Teresa Martinez-Rincon
2023,https://doi.org/10.1097/01.ccm.0001001528.68902.e2,0000-0002-9450-5506,Yi-Chen Lai
2023,https://doi.org/10.1097/01.ccm.0001002236.41567.a5,0000-0002-9450-5506,Yi-Chen Lai
2023,https://doi.org/10.1007/s12028-023-01858-3,0000-0002-9450-5506,Yi-Chen Lai
2023,https://doi.org/10.1016/j.pediatrneurol.2023.07.002,0000-0002-9450-5506,Yi-Chen Lai
2023,https://doi.org/10.1212/wnl.0000000000207472,0000-0002-9450-5506,Yi-Chen Lai
2023,https://doi.org/10.1002/acn3.51714,0000-0002-9450-5506,Yi-Chen Lai
2017,https://doi.org/10.1002/hipo.22645,0000-0002-9450-5506,Yi-Chen Lai
2017,https://doi.org/10.1002/epi4.12074,0000-0002-9450-5506,Yi-Chen Lai
2017,https://doi.org/10.3390/ijms18071502,0000-0002-9450-5506,Yi-Chen Lai
2017,https://doi.org/10.1007/978-1-4939-6993-7_3,0000-0002-9450-5506,Yi-Chen Lai
2017,https://doi.org/10.1002/hipo.22761,0000-0002-9450-5506,Yi-Chen Lai
2023,https://doi.org/10.1109/bibm58861.2023.10386020,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.22489/cinc.2023.019,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/embc40787.2023.10341095,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/embc40787.2023.10341022,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/embc40787.2023.10340667,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/embc40787.2023.10340623,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1007/978-981-99-8138-0_32,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1007/978-981-99-8067-3_20,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1007/978-981-99-8067-3_14,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1088/1741-2552/ad085a,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1145/3581783.3613797,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1097/ccm.0000000000006074,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1101/2023.08.28.23294672,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/ijcnn54540.2023.10191227,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1212/wnl.0000000000207537,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/ner52421.2023.10123777,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/ner52421.2023.10123730,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1109/icassp49357.2023.10096511,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1007/978-981-99-1642-9_38,0000-0002-9474-6369,Wei-Long Zheng
2017,https://doi.org/10.1109/icot.2017.8336126,0000-0002-9474-6369,Wei-Long Zheng
2023,https://doi.org/10.1002/ccr3.8235,0000-0002-9558-2570,Kazuyuki Miyamoto
2023,https://doi.org/10.1016/j.heliyon.2023.e18285,0000-0002-9558-2570,Kazuyuki Miyamoto
2023,https://doi.org/10.22541/au.167784746.63324218/v1,0000-0002-9558-2570,Kazuyuki Miyamoto
2023,https://doi.org/10.7759/cureus.35479,0000-0002-9558-2570,Kazuyuki Miyamoto
2023,https://doi.org/10.3390/ijms24043992,0000-0002-9558-2570,Kazuyuki Miyamoto
2017,https://doi.org/10.3164/jcbn.16-87,0000-0002-9558-2570,Kazuyuki Miyamoto
2023,https://doi.org/10.1097/ms9.0000000000000695,0000-0002-9659-1727,Susan F Mclean
2017,https://doi.org/10.4103/jets.jets_93_16,0000-0002-9659-1727,Susan F Mclean
2017,https://doi.org/10.4103/0974-2700.201589,0000-0002-9659-1727,Susan F Mclean
2023,https://doi.org/10.1016/j.hrcr.2023.09.007,0000-0002-9958-3212,Nikola Dragisic
2023,https://doi.org/10.1097/cce.0000000000001018,0000-0002-9982-3175,Nathan Chang
2023,https://doi.org/10.1097/pcc.0000000000003234,0000-0002-9982-3175,Nathan Chang
2023,https://doi.org/10.1097/mpg.0000000000003801,0000-0002-9982-3175,Nathan Chang
2023,https://doi.org/10.1097/01.ccm.0000998428.63385.fe,0000-0003-0255-2426,Camille Jutras
2023,https://doi.org/10.1111/trf.17309,0000-0003-0255-2426,Camille Jutras
2023,https://doi.org/10.1097/01.ccm.0001003044.17828.96,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1097/01.ccm.0001003648.88943.e8,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.3390/bioengineering10101155,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1016/j.chest.2023.07.4194,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1016/j.ijmedinf.2023.105118,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1097/cce.0000000000000909,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a4093,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1164/ajrccm-conference.2023.207.1_meetingabstracts.a4077,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1136/bmjqs-2022-015038,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.17305/bb.2022.8393,0000-0003-0525-9364,Svetlana Herasevich
2023,https://doi.org/10.1016/j.ajt.2023.07.017,0000-0003-1131-8885,Adel M Bassily-Marcus
2023,https://doi.org/10.1016/s2213-2600(23)00147-9,0000-0003-1131-8885,Adel M Bassily-Marcus
2017,https://doi.org/10.1016/j.chest.2017.08.592,0000-0003-1131-8885,Adel M Bassily-Marcus
2017,https://doi.org/10.1016/j.chest.2017.08.342,0000-0003-1131-8885,Adel M Bassily-Marcus
2017,https://doi.org/10.1016/j.chest.2017.08.321,0000-0003-1131-8885,Adel M Bassily-Marcus
2017,https://doi.org/10.5492/wjccm.v6.i2.116,0000-0003-1131-8885,Adel M Bassily-Marcus
2023,https://doi.org/10.1016/j.jopan.2023.07.014,0000-0003-1155-1556,Mary E Lough
2023,https://doi.org/10.1016/j.jopan.2023.06.022,0000-0003-1155-1556,Mary E Lough
2023,https://doi.org/10.1016/j.ccc.2023.02.005,0000-0003-1155-1556,Mary E Lough
2017,https://doi.org/10.4037/ccn2017143,0000-0003-1155-1556,Mary E Lough
2017,https://doi.org/10.1177/1089253217700511,0000-0003-1209-8853,J Steven Hata
2023,https://doi.org/10.48550/arxiv.2305.08777,0000-0003-1222-7512,Sudarshan Srinivasan
2023,https://doi.org/10.1177/00031348231204908,0000-0003-1320-7134,Matthew Li
2023,https://doi.org/10.1002/phar.2837,0000-0003-1320-7134,Matthew Li
2023,https://doi.org/10.1002/phar.2795,0000-0003-1320-7134,Matthew Li
2023,https://doi.org/10.1177/00185787231152411,0000-0003-1320-7134,Matthew Li
2023,https://doi.org/10.1016/j.arcmed.2023.102870,0000-0003-1407-1478,Enrique Monares-Zepeda
2023,https://doi.org/10.24875/cirue.m23000211,0000-0003-1407-1478,Enrique Monares-Zepeda
2023,https://doi.org/10.35366/110251,0000-0003-1407-1478,Enrique Monares-Zepeda
2023,https://doi.org/10.35366/110451,0000-0003-1407-1478,Enrique Monares-Zepeda
2023,https://doi.org/10.35366/109963,0000-0003-1407-1478,Enrique Monares-Zepeda
2023,https://doi.org/10.47191/ijmscrs/v3-i1-03,0000-0003-1407-1478,Enrique Monares-Zepeda
2017,https://doi.org/10.35366/74381,0000-0003-1407-1478,Enrique Monares-Zepeda
2017,https://doi.org/10.1097/01819236-201710000-00013,0000-0003-1407-1478,Enrique Monares-Zepeda
2017,https://doi.org/10.28967/ogi.2017.01.17002,0000-0003-1407-1478,Enrique Monares-Zepeda
2017,https://doi.org/10.1016/j.rca.2017.07.009,0000-0003-1407-1478,Enrique Monares-Zepeda
2017,https://doi.org/10.1016/j.rcae.2017.08.010,0000-0003-1407-1478,Enrique Monares-Zepeda
2023,https://doi.org/10.1016/j.jcrc.2023.154284,0000-0003-1442-080X,Alyson Takaoka
2023,https://doi.org/10.1097/01.ccm.0001000584.46589.7f,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1007/s12028-023-01894-z,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.21203/rs.3.rs-3600439/v1,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1089/neu.2023.0082,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1007/s12028-023-01862-7,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1007/s12028-023-01846-7,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1089/neu.2023.0046,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1007/s12028-023-01793-3,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1097/ccm.0000000000005967,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1177/19418744231172350,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1017/cts.2023.423,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1017/cts.2023.113,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1080/10903127.2023.2187905,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.21203/rs.3.rs-2785239/v1,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.2196/preprints.46030,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1038/s41598-022-26318-4,0000-0003-1509-9034,Neeraj Badjatia
2017,https://doi.org/10.1097/jnn.0000000000000340,0000-0003-1509-9034,Neeraj Badjatia
2017,https://doi.org/10.1089/ther.2017.0033,0000-0003-1509-9034,Neeraj Badjatia
2017,https://doi.org/10.3791/56579,0000-0003-1509-9034,Neeraj Badjatia
2017,https://doi.org/10.1002/phar.2063,0000-0003-1509-9034,Neeraj Badjatia
2023,https://doi.org/10.1097/01.ccm.0001000888.03735.ab,0000-0003-1942-3241,Veerajalandhar Allareddy
2023,https://doi.org/10.4187/respcare.11194,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1016/j.ajodo.2017.06.014,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1177/0267659117736380,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1136/bcr-2017-222242,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1177/0009922817727468,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1136/bcr-2017-222056,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1038/pr.2017.166,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1016/j.jpeds.2017.06.033,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1371/journal.pone.0179466,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1016/j.joms.2017.05.035,0000-0003-1942-3241,Veerajalandhar Allareddy
2017,https://doi.org/10.1002/phar.2030,0000-0003-2096-140X,James Priano
2017,https://doi.org/10.1310/hpj5202-138,0000-0003-2096-140X,James Priano
2023,https://doi.org/10.1097/01.ccm.0001004372.32637.59,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.1016/j.resplu.2023.100513,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.7759/cureus.43252,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.1016/j.heliyon.2023.e18872,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.7759/cureus.40612,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.2974/kmj.73.149,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.7759/cureus.39110,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.1016/j.heliyon.2023.e15278,0000-0003-2108-6109,Kiyohiro Oshima
2023,https://doi.org/10.2974/kmj.73.1,0000-0003-2108-6109,Kiyohiro Oshima
2017,https://doi.org/10.1016/j.avsg.2017.06.035,0000-0003-2108-6109,Kiyohiro Oshima
2017,https://doi.org/10.1002/ams2.282,0000-0003-2108-6109,Kiyohiro Oshima
