Article Title,Authors,Article URL,Author Information
1214: BURNOUT INTERVENTIONS SHOULD TARGET SOCIOCULTURAL FACTORS,,https://journals.lww.com/ccmjournal/citation/2020/01001/1214__burnout_interventions_should_target.1171.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1215: STUMBLING BLOCKS AND SUCCESSES IN STARTING A PICU FOLLOW-UP CLINIC IN AN ACADEMIC MEDICAL CENTER,,https://journals.lww.com/ccmjournal/citation/2020/01001/1215__stumbling_blocks_and_successes_in_starting_a.1172.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1216: REVISION TO PATIENT TRANSFER PROCESS USING KAIZEN METHOD REDUCES PEDIATRIC ICU BOARDING TIME,,https://journals.lww.com/ccmjournal/citation/2020/01001/1216__revision_to_patient_transfer_process_using.1173.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1217: CHARACTERISTICS OF LOW-ACUITY UNSCHEDULED TRANSFERS TO THE PEDIATRIC INTENSIVE CARE UNIT,,https://journals.lww.com/ccmjournal/citation/2020/01001/1217__characteristics_of_low_acuity_unscheduled.1174.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1218: DECREASING THE INCIDENCE OF AKI AND LOS DURING ECMO BY ACCOUNTING FOR CIRCUIT INSENSIBLE LOSSES,,https://journals.lww.com/ccmjournal/citation/2020/01001/1218__decreasing_the_incidence_of_aki_and_los.1175.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1219: ANALYSIS OF ST SEGMENT ALARMS IN CRITICALLY ILL PEDIATRIC PATIENTS,,https://journals.lww.com/ccmjournal/citation/2020/01001/1219__analysis_of_st_segment_alarms_in_critically.1176.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1220: IMPROVING NURSE EMPOWERMENT DURING CARDIAC ARREST PREVENTION HUDDLES IS RELATED TO DECREASED ARREST,,https://journals.lww.com/ccmjournal/citation/2020/01001/1220__improving_nurse_empowerment_during_cardiac.1177.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1221: IMPLEMENTATION OF A DELIRIUM EDUCATION INITIATIVE TO DECREASE BENZODIAZEPINE USE IN A PEDIATRIC ICU,,https://journals.lww.com/ccmjournal/citation/2020/01001/1221__implementation_of_a_delirium_education.1178.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1222: SUCCESSFUL REDUCTION IN IATROGENIC WITHDRAWAL SYMPTOMS: A QUALITY IMPROVEMENT INITIATIVE,,https://journals.lww.com/ccmjournal/citation/2020/01001/1222__successful_reduction_in_iatrogenic.1179.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1223: PEDIATRIC NEUROINTENSIVE CARE UNIT BOOSTS ADHERENCE TO CONTINUOUS EEG BEST-CARE PRACTICES,,https://journals.lww.com/ccmjournal/citation/2020/01001/1223__pediatric_neurointensive_care_unit_boosts.1180.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1224: NAUSEA AND VOMITING AFTER CRANIOTOMY IN THE PEDIATRIC ICU: INCIDENCE AND VARIATIONS IN PRACTICE,,https://journals.lww.com/ccmjournal/citation/2020/01001/1224__nausea_and_vomiting_after_craniotomy_in_the.1181.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1225: ESTABLISHING PROTOCOL FOR CONTINUOUS ELECTROENCEPHALOGRAM PLACEMENT EXPEDITES START OF MONITORING,,https://journals.lww.com/ccmjournal/citation/2020/01001/1225__establishing_protocol_for_continuous.1182.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1226: PATTERNS OF DELIRIUM IN A PEDIATRIC INTENSIVE CARE UNIT AND ASSOCIATIONS WITH NOISE POLLUTION,,https://journals.lww.com/ccmjournal/citation/2020/01001/1226__patterns_of_delirium_in_a_pediatric.1183.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1227: INTERHOSPITAL TRANSPORT OF CHILDREN WITH ASPIRATED FOREIGN BODIES: A SINGLE-CENTER EXPERIENCE,,https://journals.lww.com/ccmjournal/citation/2020/01001/1227__interhospital_transport_of_children_with.1184.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1228: MINIMIZING NOISE AND DISRUPTIONS IN THE PICU TO IMPROVE PATIENT SLEEP QUALITY,,https://journals.lww.com/ccmjournal/citation/2020/01001/1228__minimizing_noise_and_disruptions_in_the_picu.1185.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1229: A NURSE ROUNDING TOOL TO FACILITATE COMMUNICATION AND QUALITY IN THE PEDIATRIC INTENSIVE CARE UNIT,,https://journals.lww.com/ccmjournal/citation/2020/01001/1229__a_nurse_rounding_tool_to_facilitate.1186.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1230: LIBERATION FROM PICU-ACQUIRED COMPLICATIONS: A BI-CENTER IMPLEMENTATION STUDY,,https://journals.lww.com/ccmjournal/citation/2020/01001/1230__liberation_from_picu_acquired_complications_.1187.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1231: IMPACT OF STANDARDIZED MEDICATION ADMINISTRATION TIMES FOR PEDIATRIC CARDIAC TRANSPLANT PATIENTS,,https://journals.lww.com/ccmjournal/citation/2020/01001/1231__impact_of_standardized_medication.1188.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1232: A QUALITY IMPROVEMENT APPROACH TO INFLUENCE VALUE-BASED MUCOLYTIC USE IN THE PICU,,https://journals.lww.com/ccmjournal/citation/2020/01001/1232__a_quality_improvement_approach_to_influence.1189.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1233: SUSTAINABILITY OF A PHARMACIST-DRIVEN INTRAVENOUS-TO-ORAL PROTOCOL AT A CHILDREN’S HOSPITAL,,https://journals.lww.com/ccmjournal/citation/2020/01001/1233__sustainability_of_a_pharmacist_driven.1190.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1234: QUESTIONING THE FDA WARNING: PROPOFOL USE IN THE PEDIATRIC POPULATION,,https://journals.lww.com/ccmjournal/citation/2020/01001/1234__questioning_the_fda_warning__propofol_use_in.1191.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
1235: USING QI METHODOLOGY TO IMPROVE TIMELY RECOGNITION AND MANAGEMENT OF SEPSIS,,https://journals.lww.com/ccmjournal/citation/2020/01001/1235__using_qi_methodology_to_improve_timely.1192.aspx,"Error: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000102b536c8 cxxbridge1$str$ptr + 2791212
1   chromedriver                        0x0000000102b4bc9c cxxbridge1$str$ptr + 2759936
2   chromedriver                        0x000000010269dca4 cxxbridge1$string$len + 92532
3   chromedriver                        0x00000001026d8674 cxxbridge1$string$len + 332612
4   chromedriver                        0x0000000102700ecc cxxbridge1$string$len + 498588
5   chromedriver                        0x00000001027001cc cxxbridge1$string$len + 495260
6   chromedriver                        0x000000010266dc60 chromedriver + 89184
7   chromedriver                        0x0000000102b186c4 cxxbridge1$str$ptr + 2549544
8   chromedriver                        0x0000000102b1b988 cxxbridge1$str$ptr + 2562540
9   chromedriver                        0x0000000102af871c cxxbridge1$str$ptr + 2418560
10  chromedriver                        0x0000000102b1c1e8 cxxbridge1$str$ptr + 2564684
11  chromedriver                        0x0000000102ae9750 cxxbridge1$str$ptr + 2357172
12  chromedriver                        0x000000010266c65c chromedriver + 83548
13  dyld                                0x000000019f418274 start + 2840
"
