Article Title,Authors,Article URL,Author Information
139: EVALUATION OF INHALED VASODILATOR USE IN PATIENTS WITH POSTOPERATIVE PULMONARY HYPERTENSION,"Marut, Danielle1; Bush, Weston2; Popa, Andreea2; Hoffman, Lindsey3; Lytle, Francis2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/139__evaluation_of_inhaled_vasodilator_use_in.107.aspx,"1Cleveland Clinic Avon Hospital, Avon, OH
2University Hospitals Cleveland Medical Center, Cleveland, OH
3Cleveland Clinic South Pointe Hospital, Warrensville Heights, OH"
140: APIXABAN AND RIVAROXABAN VERSUS WARFARIN FOR TREATMENT OF VENOUS THROMBOEMBOLISM IN OBESE PATIENTS,"Kafka, Wesley1; Cook, Stephen2; Ferris, Jessica1; Hill, Sharon2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/140__apixaban_and_rivaroxaban_versus_warfarin_for.108.aspx,"1Charleston Area Medical Center, Charleston, WV
2Charleston, WV"
141: CHARACTERIZATION OF NEW-ONSET ATRIAL FIBRILLATION IN THE BURN PATIENT,"Gayed, Rita1; Hodge, Juvonda2; Ingram, Walter2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/141__characterization_of_new_onset_atrial.109.aspx,"1Grady Health System, Atlanta, GA
2Emory University, Atlanta, GA"
142: IMPLEMENTING A STEPWISE SHIVERING PROTOCOL DURING TARGETED TEMPERATURE MANAGEMENT,"Bock, Czarina1; Gibson, Whitney1; Huhn, Rachel2; Ozgen, Aylin1; Sunjic, Katlynd3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/142__implementing_a_stepwise_shivering_protocol.110.aspx,"1Tampa General Hospital, Tampa, FL
2St. Anthony’s Hospital, St. Petersburg, FL
3University of South Florida, Tampa, FL"
143: COMPARISON OF DIRECT ORAL ANTICOAGULANTS AND WARFARIN AFTER BIOPROSTHETIC VALVE REPLACEMENTS,"Pasciolla, Stacy1; Zizza, Laura2; Le, Thuy2; Wright, Kesha2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/143__comparison_of_direct_oral_anticoagulants_and.111.aspx,"1Philadelphia College of Pharmacy/Cooper University Hospital, Philadelphia, PA
2Christiana Care Health System, Newark, DE"
144: EVALUATION OF BIVALIRUDIN ANTICOAGULATION IN PATIENTS RECEIVING EXTRACORPOREAL MEMBRANE OXYGENATION,"Bast, Chelsea1; Dubyk, Jonathan1; Howitt, Robert1; Sugrue, David2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/144__evaluation_of_bivalirudin_anticoagulation_in.112.aspx,"1Carilion Roanoke Memorial Hospital, Roanoke, VA
2The Johns Hopkins Hospital, Baltimore, MD"
145: CANGRELOR USE IN PATIENTS ON MECHANICAL CIRCULATORY SUPPORT,"Katz, Alyson1; Merchan, Cristian2; Arnouk, Serena1; Lewis, Tyler3; Altshuler, Diana5; Papadopoulos, John4; Smith, Deane5; Toy, Bridget3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/145__cangrelor_use_in_patients_on_mechanical.113.aspx,"1New York, NY
2New York University Medical Center Langone Health, New York, NY
3NYU Langone Health, New York, NY
4NYU Langone Medical Center, New York, NY
5NYU Medical Center, New York, NY"
146: EVALUATION OF CLEVIDIPINE USAGE AFTER CARDIOTHORACIC SURGERY AT A TERTIARY MEDICAL CENTER,"Thompson, Brianna1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/146__evaluation_of_clevidipine_usage_after.114.aspx,"1Mercy Health St. Elizabeth Youngstown Hospital, Youngstown, OH"
147: VENTRICULAR TACHYCARDIA: CARDIAC SARCOIDOSIS TREATED WITH MYCOPHENOLATE MOFETIL AND CORTICOSTEROID,"Vautier, Richard1; Bassily, Emmanuel1; Slone, Samuel1; Jenneman, Dakota1; Jalali, Samuel1; Chae, Sanders1; Sayad, Dany1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/147__ventricular_tachycardia__cardiac_sarcoidosis.115.aspx,"1University of South Florida, Tampa, FL"
148: A COMPARISON OF LOW- AND HIGH-DOSE RECOMBINANT FACTOR VIIA AFTER CARDIAC SURGERY,"Patel, Megan Van Berkel1; Caldwell, Lauren2; Blalock, Cimaron3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/148__a_comparison_of_low__and_high_dose.116.aspx,"1Chattanooga, TN
2TN
3Erlanger Health System, Chattanooga, TN"
149: HYDROXOCOBALAMIN MEDICATION USE EVALUATION AND CRITERIA FOR USE IN VASOPLEGIC SYNDROME,"Crawley, Christina1; Adcock, Kathryn1; Ray, Jeremy1; Crawley, Robert1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/149__hydroxocobalamin_medication_use_evaluation.117.aspx,"1Huntsville Hospital, Huntsville, AL"
150: KETAMINE EFFECT ON VASOPRESSOR NEEDS IN MECHANICALLY VENTILATED PATIENTS,"Hui, Channing1; Trivedi, Dyuti2; Carino, Gerardo1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/150__ketamine_effect_on_vasopressor_needs_in.118.aspx,"1Brown University, Providence, RI
2Rhode Island Hospital, Providence, RI"
151: CHARACTERIZATION OF ANTICOAGULATION WITH VENTRICULAR ASSIST DEVICES AT A SINGLE CENTER,"Rivera, Amanda1; Bicking, Keri1; Jain, Ruchi1; Stewart, Scott1; Bunnell, Eugene1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/151__characterization_of_anticoagulation_with.119.aspx,"1Hackensack University Medical Center, Hackensack, NJ"
152: A CASE OF SYNTHETIC CANNABINOID-INDUCED REVERSE TAKOTSUBO CARDIOMYOPATHY,"Jennings, Mckenna1; Czosnowski, Quinn1; Loghmani, Farzad2; O’Leary, Brian2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/152__a_case_of_synthetic_cannabinoid_induced.120.aspx,"1Indianapolis, IN
2Indiana University Medical Group, Indianapolis, IN"
153: MYOCARDIAL INFARCTION DUE TO METHEMOGLOBINEMIA IN DAPSONE- INDUCED HEPATITIS,"Rojas, Jose1; Ramirez, Daniela Peña2; Garces, Sergio Prieto3; Buitrago, Andres4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/153__myocardial_infarction_due_to.121.aspx,"1Janssen - Cilag, Bogota, Colombia
2Universidad de los Andes, Bogota, Colombia
3Hospital Universitario Fundación Santa Fe de Bogotá, Bogotá, Colombia
4Hospital Universitario Fundación Santa Fe de Bogotá, Bogota, Colombia"
154: THE PERFECT SUICIDE PILL: A CASE OF FLECAINIDE OVERDOSE,"Butt, Ifrah1; Shaikh, Umair1; Fernandez, Marlena1; Shaharyar, Sameer1; Heller, Daniel1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/154__the_perfect_suicide_pill__a_case_of.122.aspx,"1Aventura Hospital and Medical Center, Aventura, FL"
155: PERCUTANEOUS GASTROSTOMY ENHANCES INTERSTAGE GROWTH IN INFANTS WITH HYPOPLASTIC LEFT HEART SYNDROME,"Grindy, Anna1; Reynolds, Kathryn1; Wilsey, Michael2; Hickok, Rhiannon3; Sochet, Anthony2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/155__percutaneous_gastrostomy_enhances_interstage.123.aspx,"1Johns Hopkins All Children’s Hospital, Saint Petersburg, FL
2Johns Hopkins University, Johns Hopkins All Children’s Hospital, Saint Petersburg, FL
3St. Joseph’s Children’s Hospital, Tampa, FL"
156: TIMELY USE OF VENOARTERIAL ECMO TO TREAT CONGENITAL PEDIATRIC JUNCTIONAL ECTOPIC TACHYCARDIA,"Mudery, Jordan1; STARR, JOANNE2; Batra, AJ2; Kelly, Robert2,,1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/156__timely_use_of_venoarterial_ecmo_to_treat.124.aspx,"1University of California, Irvine, Irvine, CA
2Children’s Hospital of Orange County, Orange, CA"
157: PULMONARY ARTERIAL CATHETER-FACILITATED ECMO WEANING IN A CHILD WITH SEVERE PULMONARY HYPERTENSION,"Vijayakumar, Niranjan1; Stoll, Haley1; Nakamura, Yuki1; Badheka, Aditya2; Chegondi, Madhuradhar3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/157__pulmonary_arterial_catheter_facilitated_ecmo.125.aspx,"1University of Iowa Children’s Hospital, Iowa City, IA
2University of Iowa Hospital and Clinics, Iowa City, IA
3Stead Family Children’s Hospital, Iowa City, IA"
158: BILATERAL ADRENAL HEMORRHAGES IN A NEONATE WITH HYPOPLASTIC LEFT HEART SYNDROME,"Valentine, Beryl1; Gharpure, Varsha1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/158__bilateral_adrenal_hemorrhages_in_a_neonate.126.aspx,"1Advocate Children’s Hospital, Park Ridge, IL"
159: NONTRAUMATIC RUPTURE OF ABDOMINAL AORTIC ANEURYSM IN AN 11-YEAR- OLD BOY,"Sallam, Mohammad1; Phaltas, Rozaleen2; Kramer, Bree3; Breuer, Ryan4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/159__nontraumatic_rupture_of_abdominal_aortic.127.aspx,"1Oishei Children’s Hospital, Buffalo, NY
2University of South Alabama, Children’s and Women’s Hospital, Mobile, AL
3Lockport, NY
4Women and Children’s Hospital of Buffalo, Williamsville, NY"
160: ROUTINE USE OF POSTOPERATIVE NSAIDS IN PEDIATRIC PATIENTS IS EFFECTIVE AND SAFE,"Mehta, Renuka1; Gaid, Emily1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/160__routine_use_of_postoperative_nsaids_in.128.aspx,"1Medical College of Georgia at Augusta University, Augusta, GA"
161: IMPACT OF NOONAN SYNDROME ON ADMISSIONS FOR PEDIATRIC CARDIAC SURGERY,"Flores, Saul1; Villarreal, Enrique2; Kriz, Connor3; Bronicki, Ronald2; Loomba, Rohit4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/161__impact_of_noonan_syndrome_on_admissions_for.129.aspx,"1Texas Medical Center, Missouri City, TX
2Baylor College of Medicine, Houston, TX
3Advocate Children’s Hospital, Park Ridge, IL
4Children’s Hospital of Wisconsin"
162: SERUM NEURAL BIOMARKERS AND BRAIN MRI IN NEONATES WITH CONGENITAL HEART DISEASE AND CARDIAC SURGERY,"Lin, Jiuann-Huey1; Baust, Tracy1; Quigley, Lauren Lorenzi2; Domnina, Yuliya3; Lee, Vincent4; Sanchez-de-Toledo, Joan5; Panigrahy, Ashok2; Chrisman, Maddie2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/162__serum_neural_biomarkers_and_brain_mri_in.130.aspx,"1Children’s Hospital of Pittsburgh of UPMC, Pittsburgh, PA
2Children’s Hospital of Pittsburgh, Pittsburgh, PA
3N/A
4University of Pittsburgh, Pittsburgh, PA
5Pittsburgh, PA"
163: QTC PROLONGATION IN HOSPITALIZED PEDIATRIC PATIENTS WITH DIABETIC KETOACIDOSIS,"Perez, Michelle1; Quigley, Leanne2; Medar, Shivanand1; Clark, Bradley1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/163__qtc_prolongation_in_hospitalized_pediatric.131.aspx,"1Children’s Hospital at Montefiore, Bronx, NY
2Yeshiva University, New York"
164: PREDICTIVE VALUE OF SOMATIC REGIONAL OXYGEN SATURATION IN NEONATES FOLLOWING CARDIAC SURGERY,"Spaeder, Michael1; Surma, Victoria2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/164__predictive_value_of_somatic_regional_oxygen.132.aspx,"1University of Virginia School of Medicine, Charlottesville, VA
2Johns Hopkins Medical Institutions, Baltimore, MD"
165: CEREBRAL REGIONAL OXYGEN SATURATION VARIABILITY IN NEONATES FOLLOWING CARDIAC SURGERY,"Spaeder, Michael1; Surma, Victoria2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/165__cerebral_regional_oxygen_saturation.133.aspx,"1University of Virginia School of Medicine, Charlottesville, VA
2Johns Hopkins Medical Institutions, Baltimore, MD"
166: CONTEMPORARY FEEDING PRACTICES IN POSTOPERATIVE PATIENTS WITH CONGENITAL HEART DISEASE,"Kim, Ji-Yeon1,,2; Sarnaik, Ajit3; Farooqi, Ahmad4; Cashen, Katherine2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/166__contemporary_feeding_practices_in.134.aspx,"1Detroit, MI
2Children’s Hospital of Michigan, Detroit, MI
3Detroit Medical Center, Detroit, MI
4Wayne State University School of Medicine, Detroit"
167: DETECTING SOLUBLE MER LEVELS AFTER MYOCARDIAL ISCHEMIA AND REPERFUSION INJURY IN PEDIATRIC PATIENTS,"Becker, Amanda1; Thorp, Edward1; Epting, Conrad2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/167__detecting_soluble_mer_levels_after_myocardial.135.aspx,"1Northwestern, Chicago, IL
2Chicago, IL"
168: INVESTIGATING THE ROLE OF MERTK IN CARDIAC REGENERATION IN NEONATAL MICE,"Becker, Amanda1; Thorp, Edward2; Lantz, Connor2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/168__investigating_the_role_of_mertk_in_cardiac.136.aspx,"1Chicago, IL
2Northwestern, Chicago, IL"
169: NEUROLOGIC SEQUELAE OF GEMELLA HAEMOLYSANS ENDOCARDITIS: A RARE PEDIATRIC CASE REPORT,"Karahalios, Dean1; Anderson, Jacob2; Meneses, Jean1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/169__neurologic_sequelae_of_gemella_haemolysans.137.aspx,"1SUNY Upstate Medical University, Syracuse, NY
2University of Rochester Medical Center, Rochester, New York"
170: GASTROINTESTINAL MICROBIOTA DIVERSITY AND CLINICAL OUTCOMES IN CONGENITAL HEART DISEASE,"Patterson, Stephanie1; Davis, Kelly1; Klausner, Rachel1; Laws, Jennifer1; Boone, Helen2; Shilts, Meghan2; Das, Suman2; Creech, C. Buddy2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/170__gastrointestinal_microbiota_diversity_and.138.aspx,"1Vanderbilt Children’s Hospital, Nashville, TN
2Vanderbilt University Medical Center, Nashville, TN"
171: CEREBRAL AUTOREGULATION FOLLOWING DEEP HYPOTHERMIA AND CIRCULATORY ARREST IN NEONATAL SWINE,"Padawer-Curry, Jonah1; Volk, Lindsay1; Morano, Vincent2; Ko, Tiffany1; Mavroudis, Constantine1; Baker, Wesley2; Busch, David3; White, Brian1; Andersen, Kristen1; Rosenthal, Tami1; Melchior, Richard1; Shade, Brandon1; Boorady, Timothy1; Kellie, Schiavo1; Yodh, Arjun2; Gaynor, William1; Kilbaugh, Todd1; Licht, Daniel1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/171__cerebral_autoregulation_following_deep.139.aspx,"1Children’s Hospital of Philadelphia, Philadelphia, PA
2University of Pennsylvania, Philadelphia, PA
3University of Texas Southwestern, Dallas, TX"
172: VASOACTIVE INOTROPIC SCORE CORRELATION WITH NEURODEVELOPMENTAL OUTCOMES IN CONGENITAL HEART SURGERY,"Abrahan, Dennrik1; Hamzah, Mohammed2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/172__vasoactive_inotropic_score_correlation_with.140.aspx,"1Cleveland Clinic, Pediatric Critical Care, Cleveland, OH
2Cleveland, OH"
173: NONINVASIVE DIFFUSE OPTICS FOR CEREBRAL HEMODYNAMIC MONITORING IN CHILDREN AFTER CARDIAC ARREST,"Atlas, Nir1,,2; Cowdrick, Kyle2,,3; Chance, Kaitlin1; Sathialingam, Eashani3,,2; Lee, Seung2; Fang, Zhou3; Liew, Amanda2; Brothers, Rowan2; Wolf, Michael1; Grunwell, Jocelyn2,,1; Buckley, Erin2,,3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/173__noninvasive_diffuse_optics_for_cerebral.141.aspx,"1Children’s Healthcare of Atlanta, Atlanta, GA
2Emory University, Atlanta, GA
3Georgia Institute of Technology, Atlanta, GA"
174: EFFICIENCY OF IMMERSIVE VIRTUAL REALITY FOR LEARNING CONGENITAL HEART DISEASES,"Gharpure, Varsha1; Ganbote, Tejashri1; Li, Yi1; Schweig, Lorene1; Shetty, Ira1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/174__efficiency_of_immersive_virtual_reality_for.142.aspx,"1Advocate Children’s Hospital, Park Ridge, IL"
175: CHANGES IN INFANT PORCINE PULMONARY TISSUE OXYLIPINS INDUCED BY CARDIOPULMONARY BYPASS,"Robison, Justin1; Lujan, Suzanne Osorio2; Khailova, Ludmila3; Ing, Richard2; Jaggers, James2; Klawitter, Jelena4; Davidson, Jesse2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/175__changes_in_infant_porcine_pulmonary_tissue.143.aspx,"1Aurora, CO
2Children’s Hospital Colorado, Aurora, CO
3University of Colorado Denver, Aurora, CO
4University of Colorado, Aurora, CO"
176: THE PREVALENCE OF RV AND LV SYSTOLIC DYSFUNCTION IN PEDIATRIC ARDS USING STRAIN ECHOCARDIOGRAPHY,"Himebauch, Adam1; Yehya, Nadir1; Wang, Yan1; Sisko, Martha1; Quartermain, Michael1; McGowan, Francis1; Mercer-Rosa, Laura1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/176__the_prevalence_of_rv_and_lv_systolic.144.aspx,"1The Children’s Hospital of Philadelphia, Philadelphia, PA"
177: SUPRAVENTRICULAR TACHYCARDIA IN INFANTS WITH CONGENITAL DIAPHRAGMATIC HERNIA,"Tella, Joseph1; Dao, Duy1; Alexander, Mark1; Geva, Alon1; Vitali, Sally1; Buchmiller, Terry1; Mullen, Mary1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/177__supraventricular_tachycardia_in_infants_with.145.aspx,"1Boston Children’s Hospital, Boston, MA"
178: PREEXTUBATION GAS EXCHANGE AND POSTEXTUBATION RESPIRATORY SUPPORT AFTER INFANT CARDIAC SURGERY,"Scherer, Bradley1; Ghanayem, Nancy1; Castro, Danny1; Checchia, Paul2; Guffey, Danielle3; Nguyen, Richard1; Afonso, Natasha1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/178__preextubation_gas_exchange_and_postextubation.146.aspx,"1Baylor College of Medicine/Texas Children’s Hospital, Houston, TX
2Texas Children’s Hospital, Houston, TX
3Baylor College of Medicine, Houston, TX"
179: METABOLOMIC FINGERPRINTING IN A PIGLET MODEL OF INFANT CARDIAC SURGERY-INDUCED ACUTE KIDNEY INJURY,"Davidson, Jesse1; Robison, Justin1; Treece, Amy1; Khailova, Ludmila2; Soranno, Danielle1; Jaggers, James1; Ing, Richard1; Lawson, Scott1; Lujan, Suzanne Osorio1; Klawitter, Jelena3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/179__metabolomic_fingerprinting_in_a_piglet_model.147.aspx,"1Children’s Hospital Colorado, Aurora, CO
2University of Colorado Denver, Aurora, CO
3University of Colorado, Aurora, CO"
180: ACCURACY OF OSCILLOMETRIC BP MONITORS VERSUS MERCURY SPHYGMOMANOMETER IN CRITICALLY ILL CHILDREN,"Baranwal, Arun1; Khan, Adil1; Gupta, Pramod1; Muralidharan, Jayashree1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/180__accuracy_of_oscillometric_bp_monitors_versus.148.aspx,"1Postgraduate Institute of Medical Education & Research, Chandigarh, Chandigarh"
181: BIOIMPEDANCE SPECTROSCOPY AS A MEANS TO MONITOR FLUID STATUS IN THE POSTOPERATIVE CARDIAC INFANT,"Maurice, Rachel1; Modem, Vinai2; Munoz, Alvaro Coronado1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/181__bioimpedance_spectroscopy_as_a_means_to.149.aspx,"1Houston, TX
2Frisco, TX"
182: DOES SYSTOLIC DYSFUNCTION INFLUENCE PERI-INTUBATION CARDIAC ARREST IN THE PEDIATRIC CARDIAC ICU?,"Esangbedo, Ivie1; Byrnes, Jonathan2,,3; Brandewie, Katie4; Ebraheem, Mohammad5; Zhang, Song1; Yu, Priscilla1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/182__does_systolic_dysfunction_influence.150.aspx,"1UT Southwestern Medical Center, Dallas, TX
2University of Alabama Birmingham, Birmingham, Alabama
3University of Cincinnati, Cincinnati, OH
4Cincinnati Children’s Hospital Medical Center, Cincinnati, OH
5University of Florida College of Medicine, Gainesville, FL"
183: OBSERVATIONAL IN SITU SIMULATION TO ASSESS RECOGNITION AND MANAGEMENT OF NEONATAL CARDIOGENIC SHOCK,"Alsaedi, Hani1; Abulebda, Kamal2; Montgomery, Erin3; Berrens, Zachary2; Weinstein, Elizabeth3; Lutfi, Riad2; Abu-Sultaneh, Samer1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/183__observational_in_situ_simulation_to_assess.151.aspx,"1Riley Hospital for Children, Indianapolis, IN
2Riley Hospital for Children, Indianapolis, IN
3Indiana University Health, Indianapolis, IN"
184: CARDIAC OUTPUT MEASURED BY NONINVASIVE IMPEDANCE CARDIOGRAPHY AND PICU OUTCOMES,"Sumbel, Lydia1; Wats, Anchal1; Bhalala, Utpal1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/184__cardiac_output_measured_by_noninvasive.152.aspx,"1The Children’s Hospital of San Antonio, San Antonio, TX"
185: ADAPTIVE CONTACT VERSUS CONVENTIONAL CARDIOPULMONARY RESUSCITATION TECHNIQUE,"Constas, Alexander1; Hunt, Elizabeth2; Duval-Arnould, Jordan2; Stewart, Kerry2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/185__adaptive_contact_versus_conventional.153.aspx,"1Johns Hopkins Hospital, Baltimore, MD
2Johns Hopkins University School of Medicine, Baltimore, MD"
186: CARDIAC TAMPONADE IN HUS: A CASE REPORT,"Zulfer, Alyson1; Jaiswal, Kamna1; Suhag, Sunaina2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/186__cardiac_tamponade_in_hus__a_case_report.154.aspx,"1Tulsa, OK
2N/A"
187: ORTHOTOPIC HEART TRANSPLANTATION IN A PATIENT WITH GITELMAN SYNDROME AND DILATED CARDIOMYOPATHY,"Solt, Shannon1; Hoffman, Timothy1; Sharma, Mahesh1; Westreich, Katie1; Kihlstrom, Meg1; Schwartz, Stephanie2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/187__orthotopic_heart_transplantation_in_a_patient.155.aspx,"1University of North Carolina at Chapel Hill, Chapel Hill, NC
2Chapel Hill, NC"
189: THORACIC FLUID CONTENT MEASURED BY IMPEDANCE CARDIOGRAPHY AND OUTCOMES IN CRITICALLY ILL CHILDREN,"Wats, Anchal1; Sumbel, Lydia1; Bhalala, Utpal1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/189__thoracic_fluid_content_measured_by_impedance.156.aspx,"1The Children’s Hospital of San Antonio, San Antonio, TX"
190: TAKOTSUBO CARDIOMYOPATHY IN CHILDREN: HOW MUCH DO WE KNOW?,"Keshavamurthy, Prithvi Raj Sendi1; Chegondi, Madhuradhar2; Martinez, Paul3; Totapally, Balagangadhar1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/190__takotsubo_cardiomyopathy_in_children__how.157.aspx,"1Nicklaus Children’s Hospital, Miami, FL
2Stead Family Children’s Hospital, Iowa City, IA
3Miami, FL"
191: CPB-INDUCED LYMPHOPENIA AS A PREDICTOR OF POSTOPERATIVE OUTCOMES IN THE PEDIATRIC CHD POPULATION,"Alqahtani, Mashael1; Mikhail, Tryphina2; Hanke, Rachel2; Maul, Timothy1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/191__cpb_induced_lymphopenia_as_a_predictor_of.158.aspx,"1Nemours Children’s Hospital, Orlando, FL
2University of Central Florida, Orlando, FL"
192: OUTCOMES AND INDICATIONS FOR TRACHEOSTOMY AND GASTROSTOMY PLACEMENT AFTER CONGENITAL HEART SURGERY,"Ruiz, Jennifer1; Carrion-Vargas, Enrique2; Vera-Urbina, Antonio3; Ortiz-Flores, Kalisha3; Puig-Ramos, Anabel4; Garcia-De Jesus, Ricardo1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/192__outcomes_and_indications_for_tracheostomy_and.159.aspx,"1San Juan, PR
2University of Puerto Rico, San Juan, PR
3University of Puerto Rico-Rio Piedras Campus, San Juan, PR
4University Pediatric Hospital-Grupo Intensivo Pediatrico, Rio Piedras, PR"
193: EARLY POSTOPERATIVE ARRHYTHMIAS AFTER PEDIATRIC CARDIAC SURGERY: FIVE-YEAR REVIEW FROM PAKISTAN,"Ishaque, Sidra1; Akhter, Saleem1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/193__early_postoperative_arrhythmias_after.160.aspx,"1The Aga Khan University Hospital, Karachi, Pakistan"
194: SEVERE ARTERIAL ANEURYSMAL DISEASE IN A NEONATE WITH LOEYS-DIETZ SYNDROME,"Guider, Will1; Phelps, Christina2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/194__severe_arterial_aneurysmal_disease_in_a.161.aspx,"1Nationwide Children’s Hospital, Columbus, OH
2Columbus, OH"
195: THE USE OF VA ECMO AS A BRIDGE TO PEDIATRIC HEART-LUNG TRANSPLANT: A CASE REPORT,"Scott, Sarah1; Escobar, Maria1; Brown, Claudine2; Holloway, Adrian3; Bhutta, Adnan1; Graciano, Ana Lía4; Garber, Nan2; Bagdure, Dayanand1; Foster, Cortney1; Walker, Linda5; Deatrick, Kristopher4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/195__the_use_of_va_ecmo_as_a_bridge_to_pediatric.162.aspx,"1Baltimore, MD
2University of Maryland School of Medicine, Baltimore, MD
3University of Maryland Medical Center, Baltimore, MD
4University of Maryland, Baltimore, MD
5University of Maryland, Glen Arm, MD"
196: POTENTIAL IMPACT OF RED BLOOD CELL STORAGE LESION ON CARDIAC ELECTROPHYSIOLOGY,"Bruno, Chantal1; Guerrelli, Devon1; Ramadan, Manelle1; Luban, Naomi1; Posnack, Nikki1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/196__potential_impact_of_red_blood_cell_storage.163.aspx,"1Children’s National Medical Center, Washington, DC"
197: PULSE PRESSURE VARIATION DERIVED FROM THE GENERAL MONITOR CARESCAPE B850 VS. PICCO-DERIVED PPV_PICCO,,https://journals.lww.com/ccmjournal/citation/2020/01001/197__pulse_pressure_variation_derived_from_the.164.aspx,"Error: HTTPConnectionPool(host='localhost', port=54269): Read timed out. (read timeout=120)"
