Article Title,Authors,Article URL,Author Information
599: STENOTROPHOMONAS MALTOPHILIA TRIMETHOPRIM-SULFAMETHOXAZOLE RESISTANCE IN A CRITICALLY ILL POPULATION,"Magrum, BrookeAnne1; Elefritz, Jessica2; hanks, Christine2; Murphy, Claire2; Stevenson, Kurt2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/599__stenotrophomonas_maltophilia.562.aspx,"1The Wexner Medical Center at The Ohio State University, Columbus, OH
2The Ohio State Wexner Medical Center, Columbus, OH"
600: IMPLEMENTATION AND EVALUATION OF A DALBAVANCIN PROTOCOL FOR MODERATE SSSIS IN THE ED,"Holyk, Amanda1; McDonald, Jessica1; Newcomb, Brian1; Lewis, Kyle1; Bell, Evan1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/600__implementation_and_evaluation_of_a.563.aspx,"1Mount Nittany Medical Center, State College, PA"
601: CEFTOLOZANE-TAZOBACTAM ACTIVITY VERSUS RESISTANT PSEUDOMONAS AERUGINOSA FROM PNEUMONIA IN THE U.S.,"Shortridge, Dee1; Streit, Jennifer1; DeRyke, Andrew2; Flamm, Robert1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/601__ceftolozane_tazobactam_activity_versus.564.aspx,"1JMI Laboratories, North Liberty, IA
2MRL Merck & Co., Inc., Kenilworth, NJ"
602: CEFIDEROCOL FOR PSEUDOMONAS BACTEREMIA WITH LEFT VENTRICULAR ASSIST DEVICE,,https://journals.lww.com/ccmjournal/citation/2020/01001/602__cefiderocol_for_pseudomonas_bacteremia_with.565.aspx,Error: Could not find clickable author information button
603: IMPACT OF CHLORHEXIDINE BATHING ON ANTIMICROBIAL UTILIZATION IN A SURGICAL INTENSIVE CARE UNIT,"Bui, Lan1,,2; Swan, Joshua3,,2; Perez, Katherine3,,2; Johnson, Michael4; Chen, Hua4; Colavecchia, A. Carmine3; Rizk, Elsie2; Graviss, Edward2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/603__impact_of_chlorhexidine_bathing_on.566.aspx,"1Samford University McWhorter School of Pharmacy, Birmingham, AL
2Houston Methodist Research Institute, Houston, TX
3Houston Methodist Hospital, Houston, TX
4University of Houston, Houston, TX"
604: CLINICAL IMPACT OF HIGH-DOSE PIPERACILLIN-TAZOBACTAM FOR PNEUMONIA IN CRITICALLY ILL OBESE PATIENTS,"Tran, Christina1; Crotty, Matthew1; Akins, Ronda1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/604__clinical_impact_of_high_dose.567.aspx,"1Methodist Dallas Medical Center, Dallas, TX"
605: UTILIZATION OF PROCALCITONIN TO GUIDE ANTIMICROBIAL THERAPY IN AN ACADEMIC MEDICAL CENTER,"Whitten, Jessica1; Rhew, Taylor2; Shenk, McKenzie3; Cheatham, Megan2; Kressel, Amy4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/605__utilization_of_procalcitonin_to_guide.568.aspx,"1Indianapolis, IN
2Eskenazi Health, Indianapolis, IN
3Cedarville University, Cedarville, OH
4Eskenazi Health/IU School of Medicine, Indianapolis, IN"
606: INCIDENCE OF ACUTE KIDNEY INJURY WITH PIPERACILLIN-TAZOBACTAM EXTENDED COMPARED TO STANDARD INFUSION,"Bowers, Emily1; Lin, Jason2; Clayton, Eric2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/606__incidence_of_acute_kidney_injury_with.569.aspx,"1Memorial University Medical Center, Savannah, GA
2Memorial Health University Medical Center, Savannah, GA"
607: CEFTAZIDIME-AVIBACTAM AND AZTREONAM AGAINST MULTIDRUG- RESISTANT PSEUDOMONAS AERUGINOSA,"Toor, Rebecca1; Garcia, Esther1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/607__ceftazidime_avibactam_and_aztreonam_against.570.aspx,"1Broward Health Medical Center, Fort Lauderdale, FL"
608: CHARACTERIZATION OF VANCOMYCIN USE FOR INTRA-ABDOMINAL INFECTIONS IN CRITICALLY ILL PATIENTS,"Volles, David1,,2; Tan, Josephine2; Cox-Hall, Heather2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/608__characterization_of_vancomycin_use_for.571.aspx,"1PharmD, BCCCP, Earlysville, VA
2University of Virginia Health System, Charlottesville, VA"
609: ABDOMINAL COLISTIN IRRIGATION FOR MULTIDRUG-RESISTANT PSEUDOMONAS AERUGINOSA INFECTION,"Amer, Marwa1; Alghunaim, Razan1; Almaghrabi, Reem1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/609__abdominal_colistin_irrigation_for.572.aspx,"1King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia"
610: PREDICTING INFECTION TYPE UPON CLINICAL SUSPICION OF HOSPITAL- ACQUIRED INFECTION,,https://journals.lww.com/ccmjournal/citation/2020/01001/610__predicting_infection_type_upon_clinical.573.aspx,"Error: HTTPConnectionPool(host='localhost', port=54696): Read timed out. (read timeout=120)"
