Article Title,Authors,Article URL,Author Information
1011: UMBILICAL VENOUS CATHETERIZATION IMPACT OF SIMULATION TRAINING ON TRAINEE CONFIDENCE AND COMPETENCE,"Ogun, Aminat1,,2; Adeyinka, Adebayo2; Pierre, Louisdon2; Bailey, Keneisha3; Leblanc, Patrick3; Morales, Yesenia3; Okonkwo, Oluchukwu4,,5; Ogun, Haroun6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1011__umbilical_venous_catheterization_impact_of.972.aspx,"1St George’s University, Grenada
2The Brooklyn Hospital Center, New York, NY
3The Brooklyn Hospital Center, Brooklyn, NY
4St. George’s University, Grenada
5The Brooklyn Hospital Center Center, New York, NY
6Mount Sinai Hospital, New York, NY"
1012: ULTRASOUND CONFIRMATION OF PEDIATRIC CENTRAL LINE PLACEMENT,"Aggarwal, Shefali1; Claveria, Joanne1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1012__ultrasound_confirmation_of_pediatric_central.973.aspx,"1Advocate Children’s Hospital, Park Ridge, IL"
1013: IMPLEMENTATION OF POINT-OF-CARE ULTRASOUND TO IDENTIFY CENTRAL CATHETER TIP LOCATION IN THE NICU,"Meinen, Ryan1; Bauer, Adam2; Devous, Kelly1; Al-Subu, Awni1; Cowan, Eileen1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1013__implementation_of_point_of_care_ultrasound.974.aspx,"1University of Wisconsin, Madison, WI
2Madison, WI"
1014: INNOMINATE APPROACH TO CENTRAL VEIN CATHETERIZATION IN DIFFICULT- TO-CANNULATE PATIENTS,"Ibarra-Estrada, Miguel1; Gonzalez, Pavel Aguilera2; López Pulgarín, José Arnulfo3; Chavez-Peña, Quetzalcoatl4; Blanco-Ornelas, Luis4; Herrera-Aguilar, Fernando4; Aguirre Avalos, Guadalupe5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1014__innominate_approach_to_central_vein.975.aspx,"1Guadalajara
2Mexico
3Hospital Civil De Guadalajara Fray Antonio Alcalde, Guadalajara
4Intensive Care Unit, Hospital Civil de Guadalajara Fray Antonio Alcalde, Guadalajara, Mexico
5Hospital Civil De Guadalajara, Guadalajara, Jalisco"
1015: C-MAC VIDEOLARYNGOSCOPY VERSUS CONVENTIONAL DIRECT LARYNGOSCOPY FOR ENDOTRACHEAL INTUBATION,"Min, Byeongchul1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1015__c_mac_videolaryngoscopy_versus_conventional.976.aspx,"1Seoul, YT"
1016: DISLODGEMENT OF RIGHT VENTRICULAR LEAD OF RECENTLY PLACED PACEMAKER FROM PA CATHETER PLACEMENT,"Shah, Kruti1; Thompson, Ashley1; Demos, Daniel2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1016__dislodgement_of_right_ventricular_lead_of.977.aspx,"1N/A
2Shands Hospital - University of Florida, Gainesville, FL"
1017: PILOT SURGICAL TELEMENTORING UTILIZING NOVEL TELESTRATION TECHNOLOGY: LESSONS LEARNED,"Colombo, Christopher1; Valovich, Justin2; Thomas, Drew2; Haque, Mohamad3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1017__pilot_surgical_telementoring_utilizing_novel.978.aspx,"1Madigan Army Medical Center, Joint Base Lewis-McChord, WA
2Madigan Army Medical Center, JBLM, WA
3Madigan Army Medical Center, Fort Lewis, WA"
1018: TRACHEOESOPHAGEAL AND BRONCHOESOPHAGEAL FISTULA: A RARE COMPLICATION OF ESOPHAGEAL STENT,"Ahmed, Tamer Said1; Tewari, Praful2; Hernandez, Dawn-Alita1; Yoon, Youngsook3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1018__tracheoesophageal_and_bronchoesophageal.979.aspx,"1University of Toledo Medical Center, Toledo, OH
2Perrysburg, OH
3University of Toledo, Toledo, OH"
1019: NEAR ESOPHAGEAL RUPTURE FROM MINNESOTA TUBE IN HELICOPTER TRANSPORT: DEVELOPMENT OF CHECKLISTS,"Whitford, Robert1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1019__near_esophageal_rupture_from_minnesota_tube.980.aspx,"1University of Colorado School of Medicine, Denver, CO"
1020: NONIMMUNE AND IMMUNE HEMOLYSIS IN A PATIENT WITH EXTRACORPOREAL MEMBRANE OXYGENATION,"Andrievskaya, Maria1; Otrock, Zaher1; Pflaum-Carlson, Jacqueline1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1020__nonimmune_and_immune_hemolysis_in_a_patient.981.aspx,"1Henry Ford Hospital, Detroit, MI"
1021: CONTROLLING AIRWAY SECRETIONS TO REDUCE THE POTENTIAL SPREAD OF INFECTIONS: A CASE OF MUCORMYCOSIS,"Hernandez-Torres, Vivian1; Ratzlaff, Robert2; Venegas-Borsellino, Carla1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1021__controlling_airway_secretions_to_reduce_the.982.aspx,"1Mayo Clinic, Jacksonville, FL
2Mayo Clinic, Ponte Vedra Beach, FL"
1022: UTILIZATION OF UROLOGICAL STONE RETRIEVAL BASKET FOR RESOLUTION OF MASSIVE HEMOPTYSIS,"Grami, Zacharia1,,2; Manjappachar, Nirmala2; Crommett, John2; Reddy, Dereddi Raja2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1022__utilization_of_urological_stone_retrieval.983.aspx,"1McGovern Medical School, Houston, TX
2MD Anderson Cancer Care Center, Houston, TX"
1023: CAN WE CONTROL AIRWAY SECRETIONS AND REDUCE THE INCIDENCE OF VENTILATOR-ASSOCIATED PNEUMONIA?,"Hernandez-Torres, Vivian1; Ratzlaff, Robert2; Venegas-Borsellino, Carla1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1023__can_we_control_airway_secretions_and_reduce.984.aspx,"1Mayo Clinic, Jacksonville, FL
2Mayo Clinic, Ponte Vedra Beach, FL"
1024: DESTINED FOR FAILURE? RISK FACTORS FOR ARTERIAL LINE LOSS IN SURGICAL ICU PATIENTS,"Robertson, Laurie1; Manasco, Anton2; Sona, Carrie1; Taylor, Beth1; Mazuski, John2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1024__destined_for_failure__risk_factors_for.985.aspx,"1Barnes-Jewish Hospital, Saint Louis, MO
2Washington University in Saint Louis School of Medicine, Saint Louis, MO"
1025: CENTRAL VENOUS ACCESS BY ADVANCED PRACTICE PROVIDERS IN THE CRITICAL CARE SETTING,"Lukic, Alexander1; Milligan, Elizabeth1; Mireles-Cabodevila, Eduardo1; Hanane, Tarik1; Dugar, Siddharth1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1025__central_venous_access_by_advanced_practice.986.aspx,"1Cleveland Clinic Foundation, Cleveland, OH"
1026: USING YOUTUBE VIDEOS TO TEACH CENTRAL LINES: DOES IT MAKE THE CUT?,"King, Daniel1; Davison, Danielle2; Heinz, Eric3; Vaziri, Khashayar3; Yamane, David4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1026__using_youtube_videos_to_teach_central_lines_.987.aspx,"1Washington, DC
2George Washington University Medical Center, Washington, DC
3George Washington University, Washington, DC
4George Washington University Hospital, Washington, DC"
1027: WAKE ME UP BEFORE YOU GO GO: USING LEAN METHODOLOGY TO CHANGE CULTURE AND SEDATION MANAGEMENT,"Latham, Meagan1; Conjelko, Julie2; Hunt, Karen3; McMillin, Mischelle2; Ryan, Mark2; Wolverton, Cheryl4; Little, Connie2; Lucas, Frank5; Pellow-Douglas, Denise2; Donohue, Jessica2; Mullikin, Karrie2; Riley, Lynn2; Shawa, Imad6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1027__wake_me_up_before_you_go_go__using_lean.988.aspx,"1Saint John, IN
2Franciscan Health, Indianapolis, IN
3Indianapolis, IN
4Franciscan St. Francis, Indianapolis, IN
5Franciscan St. Francis Health, Indianapolis, IN
6Greenwood, IN"
1028: 4-DAY FOTE TRAINING IN ANESTHESIOLOGY RESIDENCY: A MULTICENTER PROSPECTIVE STUDY OF RETENTION,"Bughrara, Nibras1; Khan, Adnan2; Nikravan, Sara3; Renew, Ross4; Sirigaddi, Krishnaveni2; Diaz-Gomez, Jose5; Roberts, Kevin2; Hamlin, Mark6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1028__4_day_fote_training_in_anesthesiology.989.aspx,"1Albany Medical College, Albany, NY
2Albany Medical Center, Albany, NY
3Virginia Mason Medical Center
4Mayo Clinic, Jacksonville, FL
5Mayo Clinic, Ponte Vedra Beach, FL
6The University of Vermont Medical Center, Burlington, VT"
1029: PLACEMENT OF CENTRAL VENOUS CATHETER WITH BLIND REPOSITIONING IN A 952-POUND PATIENT: A CASE REPORT,"Curioso-Hughes, Claudine1; McKillion, Patrick1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1029__placement_of_central_venous_catheter_with.990.aspx,"1Spectrum Health at Lakeland Medical Center, Saint Joseph, MI"
1030: AN ADVANCED PRACTICE PROVIDER-LED INTRODUCTORY POINT-OF-CARE ULTRASOUND COURSE’S EFFECT ON LEARNERS,"Chen, Leon1; Mead, Elena2; D’Agostino, Rhonda1; Halpern, Neil1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1030__an_advanced_practice_provider_led.991.aspx,"1Memorial Sloan-Kettering Cancer Center, New York, NY
2New York, NY"
1031: SURVEILLANCE OR NO SURVEILLANCE ULTRASONOGRAPHY FOR DVT AND OUTCOMES OF CRITICALLY ILL PATIENTS,"Arabi, Yaseen1; Burns, Karen2; Alsolamy, Sami3; Alshahrani, Mohammed4; Al-Hameed, Fahad5; Arshad, Zia6; Almaani, Mohammed7; Hawa, Hassan8; Mandourah, Yasser9; Almekhlafi, Ghaleb10; Alaithan, Abdulsalam11; Khalid, Imran12; Rifai, Jalal5; Rasool, Gulam5; Abdukahil, Sheryl Ann13; Jose, Jesna1; Afesh, Lara14; Aldawood, Abdulaziz1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1031__surveillance_or_no_surveillance.992.aspx,"1King Saud Bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia
2Saint Michael’s Hospital, Toronto, ON
3University of Alberta Hospital, Edmonton,, AB
4King Fahd Hospital of the University, Alkhobar, Saudi Arabia
5King Saud bin Abdulaziz University for Health Sciences, Jeddah, Saudi Arabia
6King George’s Medical University, Lucknow, India
7King Fahd Medical City, Riyadh, Saudi Arabia
8King Faisal Specialist Hospital & Research Center, Riyadh, Saudi Arabia
9Military Medical Services, Riyadh, Saudi Arabia
10RMH, Riyadh, Saudi Arabia
11King Abdulaziz Hospital, Alhasa, Saudi Arabia
12King Faisal Specialist Hospital & Research Center, Jeddah, Jeddah, Saudi Arabia
13King Saud bin Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia
14KAMC, Riyadh, Saudi Arabia"
"1032: OLD DOG, NEW TRICK: EFFICACY OF SELF-DIRECTED PROCEDURAL TRAINING FOR ATTENDING PHYSICIANS","Reaven, Matthew1; Daniels, Lisa1; Iftikhar, Imran1; Bender, William1
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/1032__old_dog,_new_trick__efficacy_of.993.aspx","1Emory University, Atlanta, GA"
1033: THE FEASIBILITY OF PERFORMING THORACENTESIS USING A NOVEL VISUAL PUNCTURE SYSTEM,"Feng, Yanmei1; Guo, Rui2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1033__the_feasibility_of_performing_thoracentesis.994.aspx,"1Department of Respiratory Medicine, Chongqing
2Department of Critical Care Medicine, the First Affiliated Hospital of Chongqing Medical University, Chongqing"
1034: IMPACT OF THE FCCS COURSE ON INTERPROFESSIONAL ATTITUDES AND CONFIDENCE WITH CRITICAL ILLNESS,"Hamill, Mark1; Collin, Gary2; Bath, Jennifer3; Harvey, Ellen3; Tegge, Allison4; Sprinkel, Whitney3; Toomey, Shari3; Cromer, Anita3; Collier, Bryan1; Bower, Katie Love1; Wang, Min1; Faulks, Emily1; Lollar, Daniel1; Matos, Miguel1; Hamill, Bridget4; Gillen, Jacob1; Lindberg, Gordon1; Parker, Sarah1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1034__impact_of_the_fccs_course_on.995.aspx,"1Virginia Tech Carilion School of Medicine, Roanoke, VA
2Salem Veterans Affairs Medical Center, Roanoke, VA
3Carilion Clinic, Roanoke, VA
4Virginia Tech, Roanoke, VA"
1035: IMPROVING ADVANCED PRACTICE PROVIDER BILLING WITH EDUCATION AND STANDARDIZED NOTES,"Silverman, Dawn1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1035__improving_advanced_practice_provider_billing.996.aspx,"1University of Maryland School of Nursing, Baltimore, MD"
1036: CONTRACT STRUCTURES FOR HYBRID EMERGENCY CRITICAL CARE PHYSICIANS,"Mackay, Fraser1; Emlet, Lillian2; Hadian, Mehrnaz3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1036__contract_structures_for_hybrid_emergency.997.aspx,"1Lahey Hospital and Medical Center, Burlington, MA
2University of Pittsburgh Medical Center, Pittsburgh, PA
3Los Angeles, CA"
1037: DUAL TRAINING IN ANESTHESIOLOGY AND INTERNAL MEDICINE: SYNERGISTIC PATHWAY TO CRITICAL CARE MEDICINE,"La, An1; Madhok, Jai2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1037__dual_training_in_anesthesiology_and_internal.998.aspx,"1Stanford, CA
2Stanford University School of Medicine, Stanford, CA"
1038: ADULT MULTIDISCIPLINARY BOOT CAMP,"Brennan, Meghan1; Vanzant, Erin2; Patel, Rohit1; Shahmohammadi, Abbas1; Babi, Marc1; White, Peggy3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1038__adult_multidisciplinary_boot_camp.999.aspx,"1University of Florida, Gainesville, FL
2Gainesville, FL
3University of Florida College of Medicine, Gainesville, FL"
1039: NOVEL PROGRAM TO IMPROVE MEDICAL RESIDENTS’ COMFORT AND SKILL IN EFFECTIVE COMMUNICATION IN THE ICU,"Li, Chunjie1; Lu, Ping1; Hope, Aluko2; Levi, Daniela1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1039__novel_program_to_improve_medical_residents_.1000.aspx,"1Montefiore Mount Vernon Hospital, Mount Vernon, NY
2Montefiore Medical Center, Bronx, NY"
"1040: METRICS FOR THE KNOWLEDGE, SKILLS, AND ATTITUDES ABOUT MOBILIZATION IN THE ICU SURVEY","Winkelman, Chris1
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/1040__metrics_for_the_knowledge,_skills,_and.1001.aspx","1Case Western Reserve University, University Heights, OH"
"1041: MULTIDISCIPLINARY, IN SITU, VIRTUAL ON-CALL SIMULATION: PREPARING MEDICAL STUDENTS FOR WARD COVERAGE","Waheed, Sabrina1; Ali, Tahir1
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/1041__multidisciplinary,_in_situ,_virtual_on_call.1002.aspx","1Stoke Mandeville Hospital, Aylesbury, United Kingdom"
1042: INSIGHTS INTO A MULTIDISCIPLINARY CRITICAL CARE ULTRASOUND TRAINING PROGRAM,"Joseph, John1; Hatton, Colman1; Hebert, Chistopher2; Theyyunni, Nikhil1; Rajajee, Venkatakrishna1; Fung, Christopher1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1042__insights_into_a_multidisciplinary_critical.1003.aspx,"1University of Michigan, Ann Arbor, MI
2University of Washington, Seattle, WA"
1043: COMPARING SIMULATION-BASED LEARNING TO CLASSROOM APPROACH: KNOWLEDGE RETENTION IN TOXIDROMES,"See, Jhoclay1; Hanna, William2; Feliciano, Michelle2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1043__comparing_simulation_based_learning_to.1004.aspx,"1Cleveland, OH
2Cleveland Clinic, Cleveland, OH"
1044: MULTIPROFESSIONAL SPEAKER DIVERSITY AT CRITICAL CARE CONFERENCES,"Rose, Louise1; Smith, Orla2; Burry, Lisa3; Dale, Craig4; Mehta, Sangeeta3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1044__multiprofessional_speaker_diversity_at.1005.aspx,"1King’s College London, London, UK
2St. Michael’s Hospital, Toronto, ON
3Mount Sinai Hospital, Toronto, ON
4Toronto, ON"
1045: WOMEN IN LEADERSHIP POSITIONS IN ACADEMIC PULMONARY AND CRITICAL CARE MEDICINE IN THE UNITED STATES,"Lodhi, Muhammad Uzair1; Sabzwari, Anam Ali1; Khan, Muhammad Arslan2; Rehan, Mehboob3; Ijaz, Hasnan1; Akram, Waqar1; Craig, Micah3; Zehra, Anam3; Mahmood, Ahmed3; Khan, Muhammad4; Gill, Fahad5; Rahim, Mustafa6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1045__women_in_leadership_positions_in_academic.1006.aspx,"1Raleigh General Hospital, West Virginia University, Beckley, WV
2Eastern Idaho Regional Medical Center, Idaho Falls, ID
3Eastern Idaho Regional Medical Center, Idaho Falls, ID
4WellSpan Good Samaritan Hospital, Lebanon, PA
5West Virginia University, Beckley, WV
6West Virginia University School of Medicine, Morgantown, WV"
1046: INFLUENCES OF GENDER DISPARITY IN ACADEMIC PULMONARY AND CRITICAL CARE MEDICINE IN THE UNITED STATES,"Lodhi, Muhammad Uzair1; Sabzwari, Anam Ali1; Rehan, Mehboob2; Khan, Muhammad Arslan3; Ijaz, Hasnan1; Chowdhury, Waliul1; Macdonald, Ian2; Jamil, Faiza2; Khan, Muhammad4; Gill, Fahad5; Rahim, Mustafa6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1046__influences_of_gender_disparity_in_academic.1007.aspx,"1Raleigh General Hospital, West Virginia University, Beckley, WV
2Eastern Idaho Regional Medical Center, Idaho Falls, ID
3Eastern Idaho Regional Medical Center, Idaho Falls, ID
4WellSpan Good Samaritan Hospital, Lebanon, PA
5West Virginia University, Beckley, WV
6West Virginia University School of Medicine, Morgantown, WV"
1047: RAPID RESPONSE CALLS: HAVE WE MET EXPECTATIONS?,"Kuruvilla, Alexander1; Venkataraman, Ramesh1; Rajagopal, Senthilkumar2; Ramakrishnan, Nagarajan3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1047__rapid_response_calls__have_we_met.1008.aspx,"1Apollo Hospitals, Chennai, India
2Apollo Hospitals, Chennai, TN
3Chennai, Tamil Nadu"
1048: CRITICAL CARE REVIEW FOR THE ADVANCED PRACTICE PROVIDER: A DIDACTIC AND SIMULATION-BASED CURRICULUM,"Santos, Christan1; Peacock, Sarah2; Lowman, Philip2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1048__critical_care_review_for_the_advanced.1009.aspx,"1Mayo Clinic Hospital in Florida, Jacksonville, FL
2Mayo Clinic, Jacksonville, FL"
1049: FEMALE AUTHORSHIP TRENDS IN THE JOURNAL CRITICAL CARE MEDICINE,"Zaimi, Ina1; Decka, Arlind2; Lee, Matthew Michael3; Mohammed Al-Najar, Sarah3; Foster, Gabrielle4; Azocar, Ruben2; Quraishi, Sadeq2; Tsai, Andrea2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1049__female_authorship_trends_in_the_journal.1010.aspx,"1St. Elizabeths Medical Center, Dept of Anesthesiology, Boston, MA
2Tufts Medical Center, Dept of Anesthesiology, Boston, MA
3Tufts University School of Medicine, Boston, MA
4Tufts Medical Center, Boston, MA"
1050: A SURVEY OF CRITICAL CARE POINT-OF-CARE ULTRASOUND PRACTICES IN A LARGE ACADEMIC HEALTH SYSTEM,"Wenger, Jesse1; Steinbach, Trevor2; Carlbom, David3; Johnson, Nicholas3; Town, James3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1050__a_survey_of_critical_care_point_of_care.1011.aspx,"1Seattle Children’s Hospital, Seattle, WA
2University of Washington, Seattle, WA
3Harborview Medical Center/University of Washington, Seattle, WA"
1051: CHANGES IN THE CHARACTERISTICS OF THE DIGITAL FOOTPRINT AT THE CRITICAL CARE CONGRESS,"Carroll, Christopher1; Szakmany, Tamas2; Dangayach, Neha3; DePriest, Ashley4; Duprey, Matthew5; Kaul, Viren6; Kleinpell, Ruth7; Tegtmeyer, Kenneth8; Kudchadkar, Sapna9
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1051__changes_in_the_characteristics_of_the.1012.aspx,"1Connecticut Children’s Medical Center, Hartford, CT
2Newport
3New York, NY
4WellStar Kennestone Regional Medical Center, Atlanta, GA
5Boston, MA
6Elmhurst Hospital Center, Mount Sinai School of Medicine
7Vanderbilt University Medical Center, Nashville, TN
8OH
9Johns Hopkins University"
1052: CHARACTERIZATION OF THE TOP SOCIAL MEDIA INFLUENCERS OVER TIME AT THE CRITICAL CARE CONGRESS,"Kaul, Viren1; Kudchadkar, Sapna2; Szakmany, Tamas3; Dangayach, Neha4; DePriest, Ashley5; Duprey, Matthew6; Kleinpell, Ruth7; Tegtmeyer, Kenneth8; Carroll, Christopher9
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1052__characterization_of_the_top_social_media.1013.aspx,"1Crouse Hospital / SUNY Upstate Medical University, Syracuse, NY
2Johns Hopkins University
3Royal Gwent Hospital, Newport
4New York, NY
5WellStar Kennestone Regional Medical Center, Atlanta, GA
6Boston, MA
7Vanderbilt University Medical Center, Nashville, TN
8OH
9Connecticut Children’s Medical Center, Hartford, CT"
"1053: LITTLE PATIENTS, BIGGER FOOTPRINT: SOCIAL MEDIA PRESENCE OF CRITICAL CARE FELLOWSHIP PROGRAMS","McMenaman, Kathryn1; Carroll, Christopher2; Kaul, Viren3; Kudchadkar, Sapna4
Author Information","https://journals.lww.com/ccmjournal/citation/2020/01001/1053__little_patients,_bigger_footprint__social.1014.aspx","1CHOC Children’s Hospital, Orange, CA
2Connecticut Children’s Medical Center, Hartford, CT
3Elmhurst Hospital Center, Mount Sinai School of Medicine, Manlius, NY
4Johns Hopkins University, Ellicott City, MD"
1054: CATERING A BURNOUT-PREVENTION PROGRAM TO ICU NURSING STAFF,"Urso, Catherine1; Gutierrez, Cristina2; Laserna, Andres3; Agnite, Ashley4; Jawe, Neetha5; Layton, Loraine4; Nates, Joseph6
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1054__catering_a_burnout_prevention_program_to_icu.1015.aspx,"1The University of Texas MD Anderson Cancer Center, Houston, TX
2Houston, TX
3MD Anderson Cancer Care Center, Houston, TX
4MD Anderson Cancer Center, Houston, TX
5UT MD Anderson Cancer Center, Houston
6University of Texas MD Anderson Center, Houston, TX"
1055: DEVELOPMENT OF A CLINICAL LEADERSHIP ASSESSMENT TOOL FOR PEDIATRIC CRITICAL CARE FELLOWS,"Green, Michael1; Zurca, Adrian2; Czaja, Angela3; Mink, Richard4; Maa, Tensing5; Bone, Meredith6; Werner, Jason7; McCabe, Megan8; Emke, Amanda9; Siems, Ashley10; Boyer, Donald11; Turner, David12
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1055__development_of_a_clinical_leadership.1016.aspx,"1UT Southwestern Children’s Medical Center, Dallas, TX
2Penn State Milton S. Hershey Medical Center, Hershey, PA
3University of Colorado At The Children’s Hospital, Aurora, CO
4Harbor UCLA Medical Center, Torrance, CA
5Nationwide Children’s Hospital, Columbus, OH
6Ann & Robert H Lurie Children’s Hospital of Chicago, Chicago, IL
7SSM Health Cardinal Glennon Children’s Hospital, MO
8Children’s Hospital at Montefiore, Bronx, NY
9Washington University Dept. of Pediatrics, Saint Louis, MO
10Children’s National Health Systems, Washington, DC
11Children’s Hospital of Philadelphia, PA
12Duke University Medical Center, Durham, NC"
1056: PICU FELLOW ENTRUSTMENT: HOW DO FACULTY MAKE SUPERVISION DECISIONS?,"Poeppelman, Rachel1; Stewart, Claire1; Siems, Ashley2; Mitchell, Diana3; Jani, Priti4; Moore- Clingenpeel, Melissa5
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1056__picu_fellow_entrustment__how_do_faculty_make.1017.aspx,"1Columbus, OH
2Children’s National Health Systems, Washington, DC
3University of Chicago, Chicago, IL
4University of Chicago Comer Children’s Hospital, Chicago, IL
5Nationwide Children’s Hospital, Columbus, OH"
1057: VIRTUAL REALITY SIMULATION FOR PEDIATRIC AIRWAY INTUBATION TRAINING,"Slamon, Nicholas1; Agasthya, Nisha2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1057__virtual_reality_simulation_for_pediatric.1018.aspx,"1West Grove, PA
2Wilmington, DE"
1058: VALIDITY EVIDENCE FOR TRACHEOSTOMY SKILLS ASSESSMENT CHECKLISTS,"Poeppelman, Rachel1; Coles, Mary2; Heater, Tom3; Vohsing, Luke2; Lutmer, Jeffrey2; Maa, Tensing2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1058__validity_evidence_for_tracheostomy_skills.1019.aspx,"1Columbus, OH
2Nationwide Children’s Hospital, Columbus, OH
3Nationwide Children’s, Columbus"
1059: GO RUN THAT CODE: DEVELOPING TRUST IN TRAINEES TO LEAD PEDIATRIC RESUSCITATIONS,"Srinivasan, Sushant1; Emke, Amanda2; Hagen, Scott3; Tekian, Ara4
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1059__go_run_that_code__developing_trust_in.1020.aspx,"1UW Madison, SMPH, Madison, WI
2Washington University Dept. of Pediatrics, Saint Louis, MO
3Pediatric Critical Care Medicine, Madison, WI
4University of Illinois at Chicago, Chicago, IL"
1060: LONGITUDINAL ASSESSMENT OF PEDIATRIC CRITICAL CARE COMPETENCY USING SIMULATION,"Stewart, Claire1; Suttle, Markita2; Maa, Tensing1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1060__longitudinal_assessment_of_pediatric.1021.aspx,"1Nationwide Children’s Hospital, Columbus, OH
2Nationwide Children’s Hospital, Columbus, OH"
1061: FIRST IMPRESSIONS: ASSOCIATION BETWEEN PROVIDER TRAINING LEVEL AND FAMILY INTERACTIONS ON ADMISSION,"Jones, Amy1; Jacobs, Marni1; October, Tessie1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1061__first_impressions__association_between.1022.aspx,"1Children’s National Health System, Washington, DC"
1062: AUTOMATED EXTRACTION OF FELLOW CLINICAL EXPERIENCES FROM THE ELECTRONIC HEALTH RECORD,"Mai, Mark1; Dziorny, Adam1; Boyer, Donald1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1062__automated_extraction_of_fellow_clinical.1023.aspx,"1Children’s Hospital of Philadelphia, Philadelphia, PA"
1063: WHAT HAPPENS TO FELLOWS AFTER TRAINING IN PEDIATRIC CRITICAL CARE: WHAT IS CAREER SUCCESS?,"Basu, Sonali1; Pollack, Murray2
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1063__what_happens_to_fellows_after_training_in.1024.aspx,"1Children’s National Health Systems - Washington, DC, Washington, DC
2Washington, DC"
1064: SYSTEMIC VERSUS CONSERVATIVE ANTICOAGULATION IN VENOVENOUS EXTRACORPOREAL MEMBRANE OXYGENATION,"Zichichi, Albert1; Hohlfelder, Benjamin1; Torbic, Heather1; Grady, Patrick1; Militello, Michael1; Anandamurthy, Balaram1; McCurry, Kenneth1; Wanek, Matthew1
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1064__systemic_versus_conservative_anticoagulation.1025.aspx,"1Cleveland Clinic, Cleveland, OH"
1065: IMPACT OF TIME TO CISATRACURIUM INITIATION IN PATIENTS DIAGNOSED WITH ARDS,"Montes, Nayeli1; Rottman-Pietrzak, Kathleen1; Allen, Bryan2; Cannon, Chad3
Author Information",https://journals.lww.com/ccmjournal/citation/2020/01001/1065__impact_of_time_to_cisatracurium_initiation.1026.aspx,"1Jacksonville, FL
2Ascension St. Vincent’s Riverside, Jacksonville, FL
3Ascension St. Vincent’s, Jacksonville, FL"
